global_feature_idx,feature,family,mean_abs_shap,mean_shap,max_abs_shap,n_explanations,lgbm_gain
655,mordred__AATS1Z,mordred,0.06820975790710876,-0.03531822355497899,0.29573102581447075,12,9.561564165749587
143,chemeleon_143,chemeleon,0.0680794215566684,0.06095174226901345,0.6424448200999043,12,30.18373441172298
1063,mordred__AATSC0d,mordred,0.06767131548648918,0.03916986212536585,0.42186439025043054,12,8.960508779156953
580,mordred__SaaCH,mordred,0.0675242390479635,0.043600408115986776,0.2828334651048107,12,13.099592561207828
921,mordred__MATS5d,mordred,0.06748896285343564,0.004214741393568367,0.23929795111643865,12,9.047985158278607
1218,mordred__MATS5dv,mordred,0.06731772891382949,0.035997614998781326,0.3012816264101405,12,10.752579828753369
845,mordred__GATS3s,mordred,0.06667825829744688,-0.04448419342569517,0.39513469556095254,12,14.185128090379294
2061,boltz_tier1__plddt_protein_p10,boltz_tier1_conf,0.06659925784301274,-0.018130991389078376,0.25887986438487937,12,9.221435690968065
351,mordred__BIC2,mordred,0.06654178070223943,-0.030327433858224034,0.35972612542412,12,37.836459086451214
271,chemeleon_271,chemeleon,0.0664174447366513,0.03444513198581151,0.4133591729851256,12,18.062374913220992
1994,rdkit__MinEStateIndex,rdkit_full,0.06632082113167749,-0.022591512540412403,0.3667967678405602,12,12.581243862892734
1062,mordred__AATSC0c,mordred,0.06624926273134187,0.015317486430135826,0.43220904445653063,12,9.07233613380231
1447,mordred__GATS5are,mordred,0.06568019974800417,-0.06296732874271073,0.5002977452314566,12,17.207170861162012
877,mordred__GATS7s,mordred,0.06552796942539918,-0.018154172877266932,0.21859409011702716,12,46.69019431370543
470,mordred__ATS3i,mordred,0.06535464639400357,-0.01359338605243035,0.33844305473201897,12,39.32829407812096
861,mordred__GATS5s,mordred,0.06525088834456592,-0.04954859861903141,0.4471343421463983,12,12.489567173324758
775,mordred__ATSC4Z,mordred,0.06423903077303861,0.0051733430877057415,0.3402318080924372,12,8.905111299070995
756,mordred__ATSC1p,mordred,0.06409429675027078,0.000835999894754795,0.2738927653439475,12,52.283214442111785
1819,pose_jazzy__dgp,pose_jazzy,0.06378041582585163,-0.02952777613632013,0.4323972371948108,12,12.64164423031616
75,chemeleon_075,chemeleon,0.06364602935550753,-0.029883699596431206,0.4364279046434862,12,11.505309985164786
1816,pose_jazzy__sdx,pose_jazzy,0.06354025563455286,-0.028836694368607214,0.5181749731362126,12,8.77377433484071
2075,boltz_tier1__pae_protein_ligand_max,boltz_tier1_conf,0.0634843399814928,-0.04073903966789106,0.37046275260878037,12,30.291831799782813
1213,mordred__MATS3pe,mordred,0.06345759657766491,-0.010290793932884752,0.3029495245939709,12,12.019171303370968
746,mordred__ATSC0i,mordred,0.06345334128610547,0.030860850418106555,0.4268829674225965,12,25.094961387687363
105,chemeleon_105,chemeleon,0.06319391710441992,0.0036531309375238143,0.3202787352088559,12,12.731940308527555
296,chemeleon_296,chemeleon,0.06307633277933834,-0.016323348297904782,0.32855959821423986,12,14.260926634218777
796,mordred__ATSC6p,mordred,0.06285243087911119,-0.008810459582452608,0.3475621793658072,12,12.089288116054377
66,chemeleon_066,chemeleon,0.0628069431865812,-0.02385031832804699,0.3426248503953871,12,15.362431143119466
1600,mordred__SpDiam_Dt,mordred,0.06279491299033284,0.029521986745372708,0.21892921372838706,12,9.782722110598115
141,chemeleon_141,chemeleon,0.06277739059754858,-0.0458830550168651,0.5752982669304401,12,28.794938389619347
124,chemeleon_124,chemeleon,0.06271472832333781,0.04773835551903615,0.34668477407915516,12,12.999736080004368
178,chemeleon_178,chemeleon,0.0624243963852458,-0.02398946213719497,0.33217234100350534,12,9.752367904729908
1060,mordred__AATS8se,mordred,0.06232478852438907,0.027798147420888684,0.33492118784017616,12,9.379554857849143
892,mordred__MATS1p,mordred,0.06223110438226808,-0.032269171608944804,0.5147514792477595,12,18.22469629024272
1583,mordred__PEOE_VSA1,mordred,0.062127572089282435,0.045017900264789225,0.2607222770129537,12,10.051795162435155
989,mordred__TMPC10,mordred,0.06200311719563572,0.02253023675131452,0.37077389303578423,12,28.648199595860206
725,mordred__ATS3dv,mordred,0.06153527002028759,-0.01887481741585297,0.35350297530538255,12,14.750962872785749
795,mordred__ATSC6m,mordred,0.0613171731669985,0.029720495839027514,0.3175252121830513,12,9.961886665725615
696,mordred__AATS6v,mordred,0.06125035380315084,-0.06090897916732055,0.30469904475808707,12,21.70832955057267
910,mordred__MATS3v,mordred,0.061023530371610624,0.03055117224065114,0.29636614745870893,12,10.50932036570157
22,chemeleon_022,chemeleon,0.060880127111537174,-0.00547250865006445,0.3328717580282764,12,10.371402900171233
922,mordred__MATS5i,mordred,0.060856555566515334,-0.03433751497218166,0.42130442714413285,12,26.210575728473486
78,chemeleon_078,chemeleon,0.06078184079909066,-0.030925582410581794,0.2668689031561727,12,9.462148707767483
221,chemeleon_221,chemeleon,0.06067546506812118,-0.023290671577463406,0.45332386716212925,12,14.569865794852376
1759,mordred__ETA_dEpsilon_D,mordred,0.06063761734873351,0.0033166550570811037,0.30883350670330567,12,12.722526867175475
188,chemeleon_188,chemeleon,0.06051284926643131,-0.027257610931398408,0.4237759026042861,12,16.006439490622142
251,chemeleon_251,chemeleon,0.06029410842285358,-0.045075561372569815,0.4795011362993395,12,12.973859718069434
2081,boltz_tier1__pde_pocket_ligand_std,boltz_tier1_conf,0.06023018781417024,-0.010548325122768971,0.30724720500244623,12,13.692615944775753
27,chemeleon_027,chemeleon,0.06013591640790363,0.02190931877141825,0.32291036161300096,12,12.42119362516678
633,mordred__ZMIC4,mordred,0.05975992337140709,-0.012052922303746959,0.34483541418884184,12,9.503443901834544
9,chemeleon_009,chemeleon,0.05965871892044339,0.018621065211848753,0.14998083236353912,12,46.016431396172266
530,mordred__MID_O,mordred,0.059522181383660284,-0.033093523101295146,0.45410133699359106,12,12.341314156277804
268,chemeleon_268,chemeleon,0.059350671294434935,0.05024008669210936,0.5061325619023791,12,8.949362059676787
1747,mordred__FilterItLogS,mordred,0.05922894183261712,0.03353230859161497,0.33666036057371046,12,31.089099025761243
675,mordred__AATS3v,mordred,0.05915660039323031,0.0499134209406957,0.44324427148564044,12,26.984638361813268
2043,boltz_tier0__affinity_probability_binary_2,boltz_tier0,0.0591388597362087,-0.054414788061111434,0.3517222553685451,12,17.32352125205216
1413,mordred__AATSC8se,mordred,0.058651452339216696,0.0392815362022886,0.33390923468850386,12,9.608386490290286
1230,mordred__MAXaaCH,mordred,0.05822854963861749,0.04065963552390455,0.3718686754197202,12,14.552314661064884
1769,mordred__MINaaN,mordred,0.05804435739494851,-0.01454119721061489,0.36669428801747644,12,8.934811487124534
727,mordred__ATS3se,mordred,0.05797579018069094,0.007159536408200322,0.26874541257496215,12,14.335699617862701
1770,mordred__MAXaaaC,mordred,0.057560106648517274,-0.021995799850632835,0.24160238960892255,12,17.64497958868742
207,chemeleon_207,chemeleon,0.057514236466103145,-0.01770142663399688,0.22283899931500034,12,9.597120586855453
1549,mordred__nBondsKD,mordred,0.05722781111217402,0.022942943742976382,0.42276411941977454,12,32.02304521203041
64,chemeleon_064,chemeleon,0.05720637426037326,0.0005567794977570828,0.30447497728802053,12,12.813064583868254
780,mordred__ATSC4p,mordred,0.056886367818588836,-0.009853761094285504,0.28354282316963364,12,49.38423469837289
56,chemeleon_056,chemeleon,0.056554016353435654,-0.02358361709652139,0.4216879293256268,12,11.90396419930039
2051,boltz_tier0__complex_pde,boltz_tier0,0.0564992983790178,-0.011772510894812032,0.2729705143648141,12,10.434413713926915
250,chemeleon_250,chemeleon,0.05609045696743523,0.03475566537360475,0.2732888566400606,12,25.84716337066493
231,chemeleon_231,chemeleon,0.05608867621675678,0.04567798772522546,0.2003449114967562,12,24.03152697425685
205,chemeleon_205,chemeleon,0.055974477269207346,-0.04535585591150567,0.5029082542150205,12,30.592255660361843
262,chemeleon_262,chemeleon,0.05584645541521624,-0.027749406842346353,0.2913528747941528,12,14.000936100172112
864,mordred__GATS6c,mordred,0.05583839100262188,-0.03550871690907765,0.18497223561888523,12,8.887124519853387
170,chemeleon_170,chemeleon,0.05573587681603681,0.027261568577100437,0.26688287760795526,12,19.650302550406195
487,mordred__ATS5s,mordred,0.05564229572485954,0.009148724454644087,0.2474075366223133,12,11.56421778560616
71,chemeleon_071,chemeleon,0.05560647505297719,0.003967274925393077,0.24232201045820004,12,13.62719047452265
61,chemeleon_061,chemeleon,0.05524670221968473,-0.03279598451501498,0.3082449709914133,12,24.803918275953038
167,chemeleon_167,chemeleon,0.0550538419686094,0.015822317465413006,0.2728734499172293,12,9.592099618545035
1573,mordred__ETA_eta_F,mordred,0.054955889047816925,-0.04420221553622589,0.2499478453180187,12,9.524051164888078
1426,mordred__BCUTc-1h,mordred,0.054940407918417256,0.02912145139918647,0.43985938970411226,12,26.803272262390237
685,mordred__AATS5i,mordred,0.05493275041761266,0.040091692093061765,0.4679195883738113,12,8.756842814211268
1719,mordred__ETA_shape_x,mordred,0.054890550824497654,0.015422342496436188,0.3909255013693088,12,13.435649920487776
602,mordred__SsssN,mordred,0.05487886320107957,0.029978669889621484,0.29573726107480036,12,9.074432396271732
1817,pose_jazzy__sa,pose_jazzy,0.054455764007956285,-0.011261659911245855,0.16018176609650875,12,59.87137280887691
2085,boltz_tier1__pde_intra_ligand_std,boltz_tier1_conf,0.0544135630746094,-0.027483065686467554,0.3449106596321868,12,16.323863003373845
20,chemeleon_020,chemeleon,0.05438611484037952,-0.013431551612222897,0.30967492185233547,12,12.801832743134582
282,chemeleon_282,chemeleon,0.05436508055708387,0.04704990474388124,0.2925382382161447,12,22.08394545299234
1730,mordred__TopoPSA(NO),mordred,0.05433901333327657,0.016480200848538414,0.27191497984746293,12,74.26991413207725
174,chemeleon_174,chemeleon,0.05427927899519843,0.02708025495251881,0.3959039613579615,12,12.701254438899923
2056,boltz_tier0__ensemble_diff_prob,boltz_tier0,0.054244765629202524,-0.024207121604344444,0.3544890504184441,12,74.34197460378346
888,mordred__MATS1c,mordred,0.05413207715819842,-0.005033290242093363,0.2764127548419883,12,23.955429373600055
1163,mordred__ATSC7dv,mordred,0.053942225222333225,-0.03976775913009388,0.32960935131900393,12,136.61011269286973
1079,mordred__AATSC2d,mordred,0.05383353414469533,-0.03607273389773345,0.4138451296589259,12,11.142317909601843
224,chemeleon_224,chemeleon,0.05347867552669904,0.03002503208051169,0.4241242971834965,12,31.370721287559718
610,mordred__VR1_A,mordred,0.05343550979383365,0.04421185102324223,0.4962670700865068,12,11.79706584860105
529,mordred__MID_N,mordred,0.05322257911682691,-0.016321050431796737,0.34234615122969775,12,9.690270971419523
1472,mordred__SMR_VSA3,mordred,0.05296999370166869,-0.035790602608297785,0.3466901111480692,12,27.00074235489592
752,mordred__ATSC1c,mordred,0.052902695199985555,-0.04476786918468743,0.3378543533665537,12,28.040835752239218
183,chemeleon_183,chemeleon,0.0527604107597337,0.0003848623195718155,0.2557238796946338,12,12.590746400222997
377,mordred__JGI8,mordred,0.05270911131287706,0.006898874556196401,0.21628083308765783,12,9.126288090803428
227,chemeleon_227,chemeleon,0.05231851385267854,0.024812062756745874,0.1372996742363408,12,17.51391970476834
280,chemeleon_280,chemeleon,0.052266797659669656,0.004061465762415679,0.19189281931403857,12,14.28390608652262
825,mordred__GATS1d,mordred,0.052225500742604895,-0.034867585660382235,0.19886206092950934,12,14.95594768258161
119,chemeleon_119,chemeleon,0.052143269329835824,0.028402783996322328,0.3109668229387297,12,10.379004563525086
120,chemeleon_120,chemeleon,0.051993563235463974,0.02266443139025418,0.30588419939885464,12,14.804789505811641
1087,mordred__AATSC3d,mordred,0.05194835953645996,-0.02032829323464508,0.394439251798927,12,20.54058365736273
259,chemeleon_259,chemeleon,0.0518192890244287,0.04157591231007431,0.25439555175771034,12,17.21503826751723
690,mordred__AATS6Z,mordred,0.051810417154103255,-0.04188819345505775,0.30424966352150773,12,15.809766420628875
1487,mordred__SpMAD_Dt,mordred,0.05150226516214749,0.016186716486653017,0.27843287641278697,12,11.956997953064274
531,mordred__MID_X,mordred,0.05099552729831891,0.033456098374346106,0.43206760714503156,12,16.601444468135014
1739,mordred__VSA_EState9,mordred,0.0505063036684253,0.029264520088684225,0.2904376401930363,12,17.77731945956475
277,chemeleon_277,chemeleon,0.050210405970895065,-0.0008539156777926729,0.1882122559345888,12,17.624232692847727
804,mordred__ATSC7p,mordred,0.04996298246616646,0.024649102273669492,0.19816959416215105,12,13.492010352754733
411,mordred__RPCG,mordred,0.04988558759097106,0.02266338318768191,0.3775850245556873,12,13.186423938401276
731,mordred__ATS5dv,mordred,0.04969634438722679,-0.008766102091838986,0.1882422095520424,12,14.58245816087583
122,chemeleon_122,chemeleon,0.0494849132189594,0.035331016558108004,0.1939231771495043,12,21.851624546397943
298,chemeleon_298,chemeleon,0.049423092126046946,0.01796821794231916,0.218857347931857,12,44.134217919941875
226,chemeleon_226,chemeleon,0.04910347636040021,-0.005944507716925722,0.19625659744602017,12,18.088321590272244
44,chemeleon_044,chemeleon,0.04899360986864106,-0.04056714583507791,0.4440898889260341,12,28.165239404072054
1666,mordred__PEOE_VSA10,mordred,0.04897464376827438,0.04108074643942176,0.254917336649993,12,21.559734898328315
59,chemeleon_059,chemeleon,0.04841854175611892,0.025412433863736452,0.24472366755502217,12,22.796626227500383
1732,mordred__VSA_EState2,mordred,0.048321507323462666,-0.008988661734153766,0.23130673974376403,12,15.47847958211787
166,chemeleon_166,chemeleon,0.04788718765729341,0.022760308729471445,0.35352793955399725,12,41.26935065363068
169,chemeleon_169,chemeleon,0.04770968471507437,0.006625652530651488,0.16267144228867528,12,10.359505625849124
1013,mordred__Xp-6dv,mordred,0.047451708177940845,0.013260225544614127,0.22205228173420782,12,12.402673559321556
134,chemeleon_134,chemeleon,0.04743548839931159,-0.02595116075552582,0.36486388131762487,12,15.35922014247626
73,chemeleon_073,chemeleon,0.04736185563304938,-0.02674560605515151,0.24447553502688543,12,16.955387583569973
39,chemeleon_039,chemeleon,0.04727234663777704,-0.003048506501338299,0.14764909422726347,12,8.793897883762838
2058,boltz_tier1__plddt_protein_std,boltz_tier1_conf,0.04724821781880484,-0.029126978789314178,0.18618679054671214,12,12.315235544170719
1427,mordred__BCUTc-1l,mordred,0.04681434623483232,-0.03539207608830012,0.17577531112918496,12,11.366217049595434
2040,boltz_tier0__affinity_pred_value_2,boltz_tier0,0.046538760970250566,-0.03942139405891228,0.2079706154809275,12,36.40697170884232
2078,boltz_tier1__pae_pocket_ligand_min,boltz_tier1_conf,0.04623805216458468,0.0024131584793037103,0.12216636794085611,12,11.007044585072435
302,mordred__Mi,mordred,0.04620054804335325,0.015977335442344084,0.3037998038276216,12,14.344060866627842
2054,boltz_tier0__ligand_to_pocket_distance_a,boltz_tier0,0.045846771112292045,-0.02795322813216104,0.3479626574572052,12,67.28673614401487
925,mordred__MATS5s,mordred,0.045176434491937305,-0.012525621380279073,0.28157292463579026,12,31.45110488345381
17,chemeleon_017,chemeleon,0.045174300891635495,0.011476572504463557,0.2218053537692269,12,16.69977766298689
584,mordred__SaasC,mordred,0.044789863468266404,-0.013689554939031167,0.20478126412648004,12,16.19126143203175
48,chemeleon_048,chemeleon,0.04458959190008995,0.024686881962642057,0.25765754228219184,12,15.655046382074943
1720,mordred__ETA_shape_y,mordred,0.04442372569652567,0.03799079354154976,0.2607465321840471,12,25.323655131389387
176,chemeleon_176,chemeleon,0.044171326555475794,-0.011355018780450268,0.2835952897642339,12,13.850454859231832
1651,mordred__AETA_dBeta,mordred,0.0432726175295429,-0.02528916136040558,0.20096282772754157,12,19.889288545935415
2059,boltz_tier1__plddt_protein_min,boltz_tier1_conf,0.04290311124757535,0.008392504173702884,0.14382800033906937,12,12.926653664297191
1011,mordred__Xp-4dv,mordred,0.04275055858200543,0.01246492284406655,0.1556258239870764,12,14.983391432208009
12,chemeleon_012,chemeleon,0.042618749472812155,-0.029305910736906287,0.14604349013967302,12,12.751359943038551
161,chemeleon_161,chemeleon,0.042276727128983886,-0.014653595511296047,0.17585655725085894,12,18.93047634564573
137,chemeleon_137,chemeleon,0.04201683953195945,-0.00622175722948197,0.25366557142630347,12,14.187658102688147
186,chemeleon_186,chemeleon,0.04199337797746113,-0.027914406903125286,0.16481896131538307,12,14.143577888753498
631,mordred__ZMIC2,mordred,0.04138042592376949,-0.01773604835557971,0.15048953990978814,12,26.574550813180394
364,mordred__GGI4,mordred,0.04103813203957982,0.006626067941212476,0.20002814393397791,12,11.401768798008561
37,chemeleon_037,chemeleon,0.040516589448989185,-0.03155331646962011,0.1927077268999961,12,9.020126277289819
223,chemeleon_223,chemeleon,0.04036793785179626,-0.015369130695825885,0.13781279350841275,12,15.995105433481513
240,chemeleon_240,chemeleon,0.04005761697245045,-0.022673014891925497,0.08650457959576359,12,29.32437900500372
1070,mordred__AATSC1c,mordred,0.03986174891660021,0.014486510244905049,0.2921966279226195,12,10.007867255306337
51,chemeleon_051,chemeleon,0.039693692974155155,-0.017256123141370358,0.2182021967639471,12,12.210190726356814
702,mordred__AATS7s,mordred,0.039459406664435814,0.009303640160871318,0.2609951919413534,12,18.40700054174522
121,chemeleon_121,chemeleon,0.0394328808246965,-0.03016626466895436,0.20678732863287014,12,9.107821100857109
247,chemeleon_247,chemeleon,0.03932187063613324,-0.02442938302893216,0.200808260332876,12,14.106124815094518
324,mordred__IC1,mordred,0.03927881447957761,0.011797291758766542,0.15097855524208237,12,12.356069756802754
1475,mordred__SMR_VSA6,mordred,0.03923695817933389,-0.03376199530350185,0.228157236837143,12,11.6907870285213
1657,mordred__BCUTare-1l,mordred,0.039197289972273404,-0.034073872602871653,0.24395214942203916,12,9.727094136876985
23,chemeleon_023,chemeleon,0.038742367166632645,-0.00643342713286319,0.18651807217201474,12,15.505850524699781
1331,mordred__Xpc-5dv,mordred,0.03868474585205783,0.01663503689660211,0.153211925664601,12,11.714049909234745
863,mordred__GATS6Z,mordred,0.0384066956026795,0.015186875294185352,0.21506430427134432,12,8.924651469307719
148,chemeleon_148,chemeleon,0.03838687131240091,-0.03449905758969719,0.26799136492787556,12,13.125683366510202
642,mordred__piPC4,mordred,0.03833056690440175,0.001913944295170484,0.175689042388863,12,10.951156064576935
664,mordred__AATS2i,mordred,0.03828344877295377,-0.015132776287984316,0.1270378878433425,12,10.080068526265677
293,chemeleon_293,chemeleon,0.038012019206011154,-0.006347095459428714,0.18663201814932923,12,30.045691800201894
47,chemeleon_047,chemeleon,0.03769592134339649,-0.00610222982857062,0.16773035984183457,12,17.252215206681285
274,chemeleon_274,chemeleon,0.03765813980757286,-0.0010703504097900561,0.1257255988330588,12,10.155866196553688
307,mordred__Si,mordred,0.03749745221582109,0.033370389848596645,0.17760672000085337,12,140.3150593972823
144,chemeleon_144,chemeleon,0.03747160229066823,0.02922301328498732,0.13358136439488044,12,18.10943914053496
889,mordred__MATS1d,mordred,0.037468755276895784,-0.022749645649707783,0.2127277805598065,12,11.639336315070977
1966,rdkit__BCUT2D_CHGLO,rdkit_full,0.03736417735576138,-0.022426223064062976,0.24840600338205066,12,15.069526669249171
46,chemeleon_046,chemeleon,0.03729770163355785,0.009673155618027236,0.20297189606030533,12,55.30017209853395
72,chemeleon_072,chemeleon,0.03720764583252729,0.008796716603655252,0.17542145166095233,12,23.027057266124757
1145,mordred__ATSC1dv,mordred,0.03673154260188002,0.009392178275606407,0.1549079661051168,12,25.723298968354356
1147,mordred__ATSC1se,mordred,0.03661463088381252,0.01847424881300288,0.21414581360428203,12,30.87226200517034
2063,boltz_tier1__plddt_ligand_std,boltz_tier1_conf,0.03633497151907625,-0.0012715250666450993,0.1115136282449435,12,13.684097701247083
233,chemeleon_233,chemeleon,0.03563769329485918,-0.018857328836186862,0.2606643281039657,12,10.628555848816177
913,mordred__MATS4d,mordred,0.035418108511414574,0.004572923782451324,0.16163499504731557,12,12.898658612393774
219,chemeleon_219,chemeleon,0.03508727394967966,0.00874265777378389,0.15488073566751984,12,29.657406132726464
366,mordred__GGI6,mordred,0.0347144147872368,-0.011950225637358489,0.15685734736752663,12,10.523154461494414
6,chemeleon_006,chemeleon,0.03452302651916692,-0.004062760337140342,0.11692412239699695,12,45.44902968691895
1737,mordred__VSA_EState7,mordred,0.03433966638712313,0.0009759804792382187,0.12037139563786138,12,20.39823667384917
184,chemeleon_184,chemeleon,0.034164723132089424,-0.0111170608753899,0.13130157633069983,12,20.03936702082865
238,chemeleon_238,chemeleon,0.03413125678344018,-0.002563737275983967,0.13123038807004989,12,8.7403043332597
278,chemeleon_278,chemeleon,0.03410840463931697,-0.023624274721019498,0.07628211575695329,12,13.732271717279218
1064,mordred__AATSC0i,mordred,0.0339404500672064,-0.013072022386352624,0.20722499565491484,12,20.502034445060417
2098,boltz_tier1__plddt_res323,boltz_tier1_conf,0.03384842275306805,0.0278788929341838,0.10144556918650718,12,9.090818191412836
754,mordred__ATSC1i,mordred,0.03377834699949355,-0.010998177304762028,0.21470614448616382,12,13.360592954879394
99,chemeleon_099,chemeleon,0.0337319287769523,0.01678757063289748,0.11263033951659548,12,25.016027961988584
261,chemeleon_261,chemeleon,0.0335053129034558,-0.01793560878667208,0.19151297062573872,12,21.296178607910406
2039,boltz_tier0__affinity_pred_value_1,boltz_tier0,0.033492645216879356,-0.017318364916026802,0.13155603447617492,12,36.75214085675543
275,chemeleon_275,chemeleon,0.03344889219065853,-0.006079849826582907,0.0878652164976327,12,15.944169416703517
1860,rdkit__BalabanJ,rdkit_full,0.03320016566732804,-0.007745248178055696,0.145359338470565,12,11.617525139212376
40,chemeleon_040,chemeleon,0.03307649971792063,-0.007884719033938265,0.11761363071134534,12,8.953188791841967
2083,boltz_tier1__pde_pocket_ligand_max,boltz_tier1_conf,0.03302931997420954,-0.007998008680941074,0.11862412437680714,12,9.391189412854146
929,mordred__MATS6d,mordred,0.03291126236213724,0.0005434996585321669,0.1415580647220499,12,13.07146174593072
778,mordred__ATSC4i,mordred,0.03283341292752541,-0.0008083448001843773,0.12613912278214637,12,17.67599436866294
281,chemeleon_281,chemeleon,0.03264931247691031,-0.016287121905488235,0.14278026559272414,12,16.29410944203846
352,mordred__BIC3,mordred,0.03259937328978098,0.015264783488101027,0.12283338788341405,12,15.145597795315553
355,mordred__CIC0,mordred,0.032004871126753355,0.008246473230296009,0.11381171303278893,12,14.626930908474606
177,chemeleon_177,chemeleon,0.031562219335970074,0.02233380305091556,0.21978865936180494,12,10.957380663676304
2042,boltz_tier0__affinity_probability_binary_1,boltz_tier0,0.031207874299944278,-0.00875516519583352,0.11449940992898519,12,80.81446320944815
1245,mordred__MINsCH3,mordred,0.03085453598062705,-0.003594175748003405,0.13516945434019956,12,15.546379989827983
21,chemeleon_021,chemeleon,0.030669059991291405,-0.01810245566958779,0.1589817292886624,12,13.218611316682654
1094,mordred__AATSC4c,mordred,0.030523270766162888,0.007599455539547423,0.10992256003532447,12,10.906724011350889
82,chemeleon_082,chemeleon,0.030505237841300836,-0.025593601684924697,0.17749084404990198,12,23.77105430472875
1108,mordred__AATSC5v,mordred,0.030408065335268204,-0.0026459540691985556,0.13825691826543787,12,23.849194874288514
239,chemeleon_239,chemeleon,0.030198525279564375,-0.014354034069864775,0.2145719142176875,12,10.409010581002804
810,mordred__ATSC8i,mordred,0.029820850249469996,-0.021017716024753136,0.2184125032652602,12,21.834566851553973
266,chemeleon_266,chemeleon,0.029736332971021354,0.001626449967509652,0.10177214497357052,12,12.670805482106516
734,mordred__ATS6dv,mordred,0.027724938316301545,0.013495665108668113,0.09044741618804815,12,17.39157669286942
1842,rdkit__Kappa1,rdkit_full,0.02715178756172461,0.011155042946791425,0.13287008459000577,12,17.024382444447838
2007,rdkit__MinPartialCharge,rdkit_full,0.026813485500151432,-0.014900020376424105,0.11607682986897602,12,11.184399227495305
654,mordred__AATS0v,mordred,0.026540584518394403,0.0014199541783738937,0.14395930234268192,12,11.402711800765246
279,chemeleon_279,chemeleon,0.02651439299706795,0.008419544902035529,0.08370312153492013,12,11.54999005686841
242,chemeleon_242,chemeleon,0.02587012562999214,-0.01856790455362077,0.17668109953006234,12,15.621259398991242
1185,mordred__GATS2se,mordred,0.025432960886349124,-0.012951420941383456,0.1320928545547643,12,11.252909532689955
190,chemeleon_190,chemeleon,0.02498028447048223,0.008534479788352693,0.09579923320036102,12,9.951483111246489
2044,boltz_tier0__confidence_score,boltz_tier0,0.024436703974347464,0.02250430609963105,0.09430419274982083,12,13.797222023829818
243,chemeleon_243,chemeleon,0.02387707951229101,0.015034814872226436,0.06983474339481924,12,12.098829361231765
94,chemeleon_094,chemeleon,0.02368694916775693,0.010152498295549166,0.15464880561948538,12,39.830162789381575
326,mordred__IC3,mordred,0.023618733078753004,0.006475693889720836,0.0685764557536892,12,13.62161407709209
208,chemeleon_208,chemeleon,0.02352999668911752,-0.013189670977623748,0.15225446081507887,12,42.89311112406722
794,mordred__ATSC6i,mordred,0.023311101302596445,-0.0020644570575125303,0.0963239725284016,12,37.370917813444976
173,chemeleon_173,chemeleon,0.023116434814434973,-0.002812387788177591,0.060875081240673444,12,33.60926935268799
18,chemeleon_018,chemeleon,0.02289448624112339,-0.012057629855744566,0.0830491549316419,12,12.53637909158715
109,chemeleon_109,chemeleon,0.022501210063547033,0.013675022124241432,0.10747988459352507,12,10.335133590720943
95,chemeleon_095,chemeleon,0.02234394636515059,0.002701435237150815,0.05664064203080328,12,22.269568724761484
2011,rdkit__MinAbsEStateIndex,rdkit_full,0.022285174741898565,0.006840500055320354,0.07436294770870476,12,28.770878607901977
868,mordred__GATS6p,mordred,0.022165431681007996,0.005947581916897379,0.08257005459073279,12,18.045432597456966
858,mordred__GATS5i,mordred,0.022001150789260755,0.0006357597524369749,0.06906458096851946,12,60.22589705089922
92,chemeleon_092,chemeleon,0.02194849205969021,-0.001497799088098976,0.07902836838388597,12,36.44561556905683
284,chemeleon_284,chemeleon,0.0211073007069687,0.002302757903087782,0.12055672371499622,12,17.691235878912266
2065,boltz_tier1__plddt_ligand_max,boltz_tier1_conf,0.020837437652912055,0.0028110754902172783,0.06719588870654107,12,13.853882430586964
84,chemeleon_084,chemeleon,0.018855664974549383,-0.0035949028916938005,0.09882036612391074,12,21.42317830247339
1180,mordred__GATS1dv,mordred,0.018629722702598855,0.013454780395533444,0.08224890435167287,12,10.89257694108528
772,mordred__ATSC3p,mordred,0.018600641482607802,0.004244089416724659,0.05112241060140167,12,19.97521344854613
1197,mordred__GATS6se,mordred,0.018393259227765156,0.002149019172503656,0.0654406907388734,12,17.01290773387882
267,chemeleon_267,chemeleon,0.01697251464800032,0.004026710398015367,0.05479073798960555,12,29.929607113910606
1237,mordred__MDEC-13,mordred,0.015807813734460562,-0.0027265395534482578,0.06638985895444542,12,8.846517092664726
77,chemeleon_077,chemeleon,0.015671085481636038,-0.006726376139707775,0.04118246800911294,12,17.818492223945213
30,chemeleon_030,chemeleon,0.014827732301298975,-0.0018021985446620584,0.03894692735193502,12,16.459508304935298
1440,mordred__BalabanJ,mordred,0.0143103832954626,0.0019108816217712152,0.05070238249556301,12,20.972076729376568
760,mordred__ATSC2c,mordred,0.013848791713980601,0.0003303444756509434,0.052365586586440006,12,11.672554175485857
418,mordred__SaaN,mordred,0.013150323976268474,-0.009432417746113754,0.04473165041450708,12,9.7147808111622
373,mordred__JGI4,mordred,0.012720933675219565,0.0009873730087487942,0.0338182442535237,12,9.675721346691716
1967,rdkit__BCUT2D_MRLOW,rdkit_full,0.011951028663433711,0.007433722835254261,0.056728592479648766,12,34.7510435411823
28,chemeleon_028,chemeleon,0.011512412211722564,-0.00024408729884021596,0.023270969291906845,12,30.741137760531274
836,mordred__GATS2p,mordred,0.009937281310272881,0.002015788693033058,0.03634577348188012,12,12.019299516221508
