htchem_id,compound_id,smiles,molecule_name,source_type,ocnt_id,batch_id,pec50,corrected_pec50,corrected_pec50_se,corrected_pec50_ci95,product_yield_percent,volatility,cad_yield_volatility_note,emax_normalized
419,14107,COC(C)(C(=O)N(C)CC1(C)CC2CC2C1)c1ccccc1,OCNT-2433336,crude,OCNT-2433336,ZZ-002,3.9546770212133424,4.802599821406093,0.2091023346519255,0.4098405759177739,14.193097945342112,Non-volatile,Non-volatile,1.35
354,14042,COC(C)(C(=O)N1CCN(C(C)C(F)(F)F)CC1)c1ccccc1,OCNT-2433365,crude,OCNT-2433365,ZZ-002,1.9469215565165805,2.635448817532356,0.6321882303996718,1.2390889315833566,20.48673449032515,Non-volatile,Non-volatile,1.3
389,14077,COC(C)(C(=O)N1CC(Oc2ccncc2C(F)(F)F)C1)c1ccccc1,OCNT-2433408,crude,OCNT-2433408,ZZ-002,4.302770657240282,4.643652824744006,0.2116527444036381,0.4148393790311308,45.61606643775453,Semi-volatile,Semi-volatile,0.597
382,14070,COC(C)(C(=O)N1CCC(NC(=O)Nc2cccc3ccccc23)C1)c1ccccc1,OCNT-2433428,crude,OCNT-2433428,ZZ-002,5.320572103387881,5.4444352519303045,0.1992801166408746,0.3905890286161143,75.18597768267807,Non-volatile,Non-volatile,0.58
447,14135,COC(C)(C(=O)N1C[C@H](O)[C@@H](Oc2cccc3c2CCC3)C1)c1ccccc1,OCNT-2433430,crude,OCNT-2433430,ZZ-002,5.521433504406157,5.602054329683895,0.1610444347759341,0.3156470921608308,83.05756117127959,Non-volatile,Non-volatile,0.599
338,14026,COC(C)(C(=O)N1C[C@H](CO)C[C@H](C(C)(C)C)C1)c1ccccc1,OCNT-2433452,crude,OCNT-2433452,ZZ-002,5.026410376572743,5.3069160251222245,0.1667677374022226,0.3268647653083563,52.41967831214152,Semi-volatile,Semi-volatile,0.575
378,14066,COC(C)(C(=O)N1C[C@H](C(F)(F)F)[C@@H](S(=O)(=O)N(C)C)C1)c1ccccc1,OCNT-2433488,crude,OCNT-2433488,ZZ-002,5.707743928643524,6.293233892160987,0.1557259359800566,0.3052228345209109,25.972277622656563,Non-volatile,Non-volatile,0.739
433,14121,COC(C)(C(=O)N1CCn2cnc(-c3ccccc3)c2C1)c1ccccc1,OCNT-2433511,crude,OCNT-2433511,ZZ-002,4.549750891680639,5.01162919129432,0.1872961900145819,0.3671005324285806,34.524047096387946,Non-volatile,Non-volatile,1.16
286,13974,COC(C)(C(=O)N(C)CC1=CN(C(=O)OC(C)(C)C)CCO1)c1ccccc1,OCNT-2433513,crude,OCNT-2433513,ZZ-002,4.576754126063192,5.422606047608788,0.1782829709510512,0.3494346230640603,14.260937562657896,Non-volatile,Non-volatile,0.512
254,13942,COC(C)(C(=O)N(C)CC1CCCOC1c1ccccc1)c1ccccc1,OCNT-2433530,crude,OCNT-2433530,ZZ-002,4.920818753952375,4.966151533092161,0.1666361777518809,0.3266069083936866,90.08805712681028,Semi-volatile,Semi-volatile,1.71
274,13962,COC(C)(C(=O)N1C[C@H]2CN(C(=O)c3ccccc3F)C[C@H]2C1)c1ccccc1,OCNT-2433536,crude,OCNT-2433536,ZZ-002,5.125518182300533,5.18946246594861,0.1613114055898261,0.3161703549560593,86.30892678034103,Non-volatile,Non-volatile,0.532
330,14018,COC(=O)C1(C2=CCN(C(=O)C(C)(OC)c3ccccc3)CC2)CCOCC1,OCNT-2433537,crude,OCNT-2433537,ZZ-002,5.213248577854439,5.992323803760355,0.1615432378907034,0.3166247462657787,16.631245488812255,Non-volatile,Non-volatile,0.59
345,14033,COC(C)(C(=O)N1C[C@H]2CC[C@@H]1c1ccccc12)c1ccccc1,OCNT-2433543,crude,OCNT-2433543,ZZ-002,4.51427857351842,5.130167786835869,0.1985336412714124,0.3891259368919684,24.21646719769443,Semi-volatile,Semi-volatile,1.59
283,13971,COC(C)(C(=O)N1CCC(CCc2ccc(O)cc2)CC1)c1ccccc1,OCNT-2433544,crude,OCNT-2433544,ZZ-002,2.3555614105321614,2.2758708506346346,0.4517021410814761,0.8853361965196932,120.14081116861232,Non-volatile,Non-volatile,1.2
358,14046,COC(C)(C(=O)N(C)CCS(=O)(=O)NCC1CC1)c1ccccc1,OCNT-2433554,crude,OCNT-2433554,ZZ-002,5.356547323513812,5.351962577511267,0.1480083320703876,0.2900963308579597,101.06126870761946,Non-volatile,Non-volatile,0.598
439,14127,COC(C)(C(=O)N(Cc1ccco1)Cc1cc2cc(C)ccc2o1)c1ccccc1,OCNT-2433560,crude,OCNT-2433560,ZZ-002,4.761953896871205,5.374846493039643,0.2270905384707887,0.445097455402746,24.384137792910074,Semi-volatile,Semi-volatile,0.678
294,13982,COC(C)(C(=O)N1CCCN(C)CCOCC1)c1ccccc1,OCNT-2433564,crude,OCNT-2433564,ZZ-002,2.9956786262173574,3.691992783100285,0.3204245869908443,0.6280321905020549,20.12268102932376,Semi-volatile,Semi-volatile,1.2
411,14099,COC(C)(C(=O)N1C[C@H](C#N)[C@@H](c2ccccc2)C1)c1ccccc1,OCNT-2433565,crude,OCNT-2433565,ZZ-002,5.356547323513812,5.668117748573969,0.1501008072965524,0.2941975823012427,48.80109591232701,Non-volatile,Non-volatile,0.716
271,13959,COC(C)(C(=O)N(C)C(c1cccc(F)c1)c1cnn(C)c1)c1ccccc1,OCNT-2433589,crude,OCNT-2433589,ZZ-002,4.97061622231479,5.586014588485253,0.172442836351218,0.3379879592483873,24.243852541217056,Semi-volatile,Semi-volatile,0.597
309,13997,COC(C)(C(=O)N1CCC(O)(Cc2ccc(OC(F)(F)F)cc2)CC1)c1ccccc1,OCNT-2433596,crude,OCNT-2433596,ZZ-002,3.5590909179347823,4.281669013173868,0.3192860201140163,0.6258005994234719,18.94182869998393,Non-volatile,Non-volatile,0.917
290,13978,COC(C)(C(=O)N(Cc1ccc(C)nc1)CC1CC1)c1ccccc1,OCNT-2433598,crude,OCNT-2433598,ZZ-002,4.943095148663527,5.3708474575354135,0.1764873763716418,0.3459152576884179,37.34630942368537,Semi-volatile,Semi-volatile,0.634
422,14110,COC(C)(C(=O)N1CCOC2c3ccccc3OCC12)c1ccccc1,OCNT-2433599,crude,OCNT-2433599,ZZ-002,4.521433504406157,5.001366694373081,0.1772583173970818,0.3474263020982804,33.11820652173913,Semi-volatile,Semi-volatile,1.32
316,14004,COC(C)(C(=O)N(C)Cc1coc2cc(F)cc(F)c12)c1ccccc1,OCNT-2433615,crude,OCNT-2433615,ZZ-002,4.698970004336019,5.274995481022975,0.1859845546111461,0.3645297270378465,26.544498414355104,Semi-volatile,Semi-volatile,1.44
352,14040,COC(C)(C(=O)N(CCNC(C)=O)Cc1ccc(C)s1)c1ccccc1,OCNT-2433635,crude,OCNT-2433635,ZZ-002,4.906578314837765,5.461607490557476,0.1743399158972001,0.3417062351585122,27.85934004474273,Non-volatile,Non-volatile,0.688
253,13941,COC(C)(C(=O)N(Cc1ccc(C(N)=O)cc1F)C1CC1)c1ccccc1,OCNT-2433636,crude,OCNT-2433636,ZZ-002,5.657577319177793,6.153817584896401,0.1499121711429835,0.2938278554402477,31.897726817143084,Non-volatile,Non-volatile,0.547
385,14073,CCCN(CC(=O)Nc1cc(Cl)ccc1Cl)C(=O)C(C)(OC)c1ccccc1,OCNT-2433652,crude,OCNT-2433652,ZZ-002,5.732828271596986,6.099575794930368,0.1449252841773603,0.2840535569876262,42.97862099394328,Non-volatile,Non-volatile,0.669
327,14015,COC(=O)c1nc(C2CCCN2C(=O)C(C)(OC)c2ccccc2)sc1C,OCNT-2433660,crude,OCNT-2433660,ZZ-002,5.252588192113577,5.37639358873013,0.1601484349636863,0.3138909325288253,75.19597648282208,Non-volatile,Non-volatile,0.919
243,13931,COC(C)(C(=O)N1CC2CS(=O)(=O)CC2(c2ccccc2)C1)c1ccccc1,OCNT-2433685,crude,OCNT-2433685,ZZ-002,5.037157318798758,5.026956190200496,0.1806214643996423,0.3540180702232989,102.37670050965126,Non-volatile,Non-volatile,0.665
384,14072,CCC(C)N(CC(O)COc1cccc(Cl)c1)C(=O)C(C)(OC)c1ccccc1,OCNT-2433692,crude,OCNT-2433692,ZZ-002,5.061480274823508,6.383760518891877,0.2077714068911321,0.4072319575066189,4.761236518182912,Semi-volatile,Semi-volatile,1.02
281,13969,COC(C)(C(=O)N1CCCC(c2n[nH]cc2NC(=O)C2CCCC2)C1)c1ccccc1,OCNT-2433699,crude,OCNT-2433699,ZZ-002,4.94692155651658,4.874614477168145,0.1755032328844781,0.3439863364535771,118.11555075593952,Non-volatile,Non-volatile,0.596
278,13966,COC(C)(C(=O)N(C)C(c1ccccc1)c1ncc[nH]1)c1ccccc1,OCNT-2433722,crude,OCNT-2433722,ZZ-002,5.403402904373539,5.371202657848116,0.1432677121321815,0.2808047157790758,107.69616696769012,Non-volatile,Non-volatile,0.878
397,14085,CCN(CC)C(=O)C1(CC)CCCN(C(=O)C(C)(OC)c2ccccc2)C1,OCNT-2433726,crude,OCNT-2433726,ZZ-002,5.320572103387881,5.473726586219863,0.1697975788560614,0.3328032545578804,70.28222745975312,Semi-volatile,Semi-volatile,1.76
258,13946,COc1cccc(CN(CC(F)F)C(=O)C(C)(OC)c2ccccc2)c1O,OCNT-2433755,crude,OCNT-2433755,ZZ-002,4.779891911959945,5.650067717399049,0.2541332682055475,0.4981012056828731,13.484169235079854,Semi-volatile,Semi-volatile,0.662
292,13980,COC(C)(C(=O)N(C)Cc1cccnn1)c1ccccc1,OCNT-2433757,crude,OCNT-2433757,ZZ-002,4.028260409112222,5.018458095958011,0.2033170317270005,0.3985013821849211,10.22827304737516,Semi-volatile,Semi-volatile,1.28
420,14108,COc1ccc(CCC(=O)N2CCCN(C(=O)C(C)(OC)c3ccccc3)CC2)cc1,OCNT-2433763,crude,OCNT-2433763,ZZ-002,5.349692476868063,5.481053397706357,0.1531137400328026,0.3001029304642931,73.89908807295417,Non-volatile,Non-volatile,0.817
299,13987,COC(C)(C(=O)N1CCN(C(=O)OC(C)(C)C)C2CC12)c1ccccc1,OCNT-2433771,crude,OCNT-2433771,ZZ-002,5.429457060118103,6.460730838531493,0.1825630544508786,0.357823586723722,9.305210918114144,Non-volatile,Non-volatile,0.651
289,13977,COC(C)(C(=O)N1CC2(CCC2)C1c1ccncc1)c1ccccc1,OCNT-2433778,crude,OCNT-2433778,ZZ-002,5.402304814074488,6.337246702468347,0.1731700093858738,0.3394132183963126,11.616040340977309,Non-volatile,Non-volatile,0.526
301,13989,COC(C)(C(=O)N1CCc2cc(O)ccc2C1C(C)(C)C)c1ccccc1,OCNT-2433783,crude,OCNT-2433783,ZZ-002,5.417936637088292,6.352021497312828,0.1718610067940638,0.3368475733163651,11.638985838648855,Non-volatile,Non-volatile,0.942
376,14064,COC(C)(C(=O)N1CCN(c2nc3ccc(Cl)cc3s2)CC1)c1ccccc1,OCNT-2433786,crude,OCNT-2433786,ZZ-002,2.576754126063192,2.542931819037208,0.3349341285459836,0.6564708919501279,108.09915696507429,Non-volatile,Non-volatile,1.22
284,13972,COC(C)(C(=O)N1CCCC(S(=O)(=O)N2CCc3ccccc32)C1)c1ccccc1,OCNT-2433788,crude,OCNT-2433788,ZZ-002,5.552841968657781,5.804274479432679,0.1732855338261129,0.3396396462991813,56.04895104895105,Non-volatile,Non-volatile,0.67
391,14079,COC(C)(C(=O)N1C[C@H]2c3ccccc3OC[C@@]2(C(=O)OC(C)(C)C)C1)c1ccccc1,OCNT-2433789,crude,OCNT-2433789,ZZ-002,6.137868620686963,6.4346629183106,0.175928101416679,0.3448190787766909,50.49003856041131,Non-volatile,Non-volatile,1.14
269,13957,COC(=O)c1ccc2[nH]cc(C3CCN(C(=O)C(C)(OC)c4ccccc4)CC3)c2c1,OCNT-2433806,crude,OCNT-2433806,ZZ-002,5.296708621881339,5.223620873263072,0.2286072166695213,0.4480701446722618,118.32806118363098,Non-volatile,Non-volatile,1.13
318,14006,COC(C)(C(=O)N1CC(S(C)=O)C1)c1ccccc1,OCNT-2433814,crude,OCNT-2433814,ZZ-002,2.8664610916297826,3.267438099020992,0.3079299203966872,0.6035426439775069,39.72125783151761,Non-volatile,Non-volatile,1.33
340,14028,COC(C)(C(=O)N1CCN(C(=O)C(C)Oc2cccc(F)c2F)CC1)c1ccccc1,OCNT-2433830,crude,OCNT-2433830,ZZ-002,5.289882634888183,5.524704858913582,0.1528061180850216,0.2994999914466424,58.23415471863893,Non-volatile,Non-volatile,0.885
362,14050,COC(C)(C(=O)N1CCC[C@@H]2O[C@H](c3ccccc3)C[C@H]12)c1ccccc1,OCNT-2433879,crude,OCNT-2433879,ZZ-002,4.987162775294828,5.907494846834417,0.1921753363308718,0.3766636592085088,12.01345506967804,Non-volatile,Non-volatile,0.673
298,13986,COc1c(F)cccc1CC1CCCN1C(=O)C(C)(OC)c1ccccc1,OCNT-2433880,crude,OCNT-2433880,ZZ-002,5.088842391260023,5.384685766373892,0.1755960738605151,0.3441683047666097,50.60071165840397,Semi-volatile,Semi-volatile,0.834
240,13928,COC(C)(C(=O)N(C)CCc1ccccc1[N+](=O)[O-])c1ccccc1,OCNT-2433882,crude,OCNT-2433882,ZZ-002,4.982966660701219,5.300577133806573,0.1756346263253956,0.3442438675977754,48.12708157778581,Semi-volatile,Semi-volatile,0.751
393,14081,COC(C)(C(=O)N1CCn2c(nnc2-c2cccs2)C1)c1ccccc1,OCNT-2433893,crude,OCNT-2433893,ZZ-002,4.752026733638194,4.6754103091460175,0.2481363111862535,0.4863471699250569,119.29340215260272,Non-volatile,Non-volatile,0.902
386,14074,COC(C)(C(=O)N1[C@@H](CO)C[C@H]2OCC[C@@H]12)c1ccccc1,OCNT-2433895,crude,OCNT-2433895,ZZ-002,2.0305840876460186,2.5820123200722427,0.6247403831117437,1.2244911508990175,28.09129545727918,Semi-volatile,Semi-volatile,1.26
434,14122,COC(C)(C(=O)N(C)Cc1cccc(=O)[nH]1)c1ccccc1,OCNT-2433897,crude,OCNT-2433897,ZZ-002,3.4814860601221125,4.2992253492236445,0.2927993306412684,0.573886688056886,15.214606021780911,Semi-volatile,Semi-volatile,1.24
262,13950,COC(C)(C(=O)N(Cc1cccc(C)n1)Cc1cccc(C)n1)c1ccccc1,OCNT-2433911,crude,OCNT-2433911,ZZ-002,5.356547323513812,5.869811269509942,0.1643480320833855,0.3221221428834356,30.671573320568054,Non-volatile,Non-volatile,0.949
395,14083,C#CCC(Cc1ccccc1)N(C)C(=O)C(C)(OC)c1ccccc1,OCNT-2433924,crude,OCNT-2433924,ZZ-002,4.982966660701219,5.74316408070568,0.1802302075407229,0.3532512067798169,17.37011045097492,Semi-volatile,Semi-volatile,1.14
435,14123,COC(=O)C1C2CCC1(C1CCCN(C(=O)C(C)(OC)c3ccccc3)C1)C2,OCNT-2433930,crude,OCNT-2433930,ZZ-002,5.005243055412372,5.4350268203872645,0.1640333264826471,0.3215053199059884,37.172026237900965,Semi-volatile,Semi-volatile,0.673
426,14114,COC(C)(C(=O)N1CCO[C@H](c2cccc(Cl)c2)[C@H]1C)c1ccccc1,OCNT-2433982,crude,OCNT-2433982,ZZ-002,5.324221658325915,5.898350692417736,0.1494273413906059,0.2928775891255876,26.66066426570628,Semi-volatile,Semi-volatile,0.579
249,13937,COCCCN1[C@H](C)CN(C(=O)C(C)(OC)c2ccccc2)C[C@@H]1C,OCNT-2433991,crude,OCNT-2433991,ZZ-002,4.101823516502323,5.252751399390788,0.2756547112632754,0.5402832340760199,7.064348521183055,Non-volatile,Non-volatile,1.17
218,13906,COc1cc(C)cc2c(C)c(C(C)NC(=O)Cn3ncc(=O)c4ccccc34)oc12,OCNT-2434012,crude,OCNT-2434012,ZZ-001,4.72584215073632,4.737829379748124,0.1872299099758857,0.3669706235527359,97.27758290816328,Non-volatile,Non-volatile,0.552
130,13818,O=C(Cn1ncc(=O)c2ccccc12)NCc1cnc(-n2cccn2)s1,OCNT-2434014,crude,OCNT-2434014,ZZ-001,1.7721132953863266,1.904328926280588,0.575008618206042,1.1270168916838423,73.75379453586834,Non-volatile,Non-volatile,1.26
135,13823,O=C(Cn1ncc(=O)c2ccccc12)NCC1(c2cc(F)cc(Br)c2)CC1,OCNT-2434019,crude,OCNT-2434019,ZZ-001,4.571865205971212,5.015965791533131,0.2689516607792006,0.5271452551272331,35.96660244059088,Non-volatile,Non-volatile,0.861
208,13896,O=C(Cn1ncc(=O)c2ccccc12)NC1CCCCC1NC(=O)C1CC2CCC1C2,OCNT-2434021,crude,OCNT-2434021,ZZ-001,3.728158393463501,3.9117934539975048,0.2957120774054266,0.5795956717146362,65.5186498764645,Non-volatile,Non-volatile,1.13
157,13845,O=C(Cn1ncc(=O)c2ccccc12)NC1Cc2[nH]ncc2C(C(F)(F)F)C1,OCNT-2434025,crude,OCNT-2434025,ZZ-001,4.354577730650908,5.045998416979149,0.2651816490862882,0.5197560322091249,20.350698195494736,Non-volatile,Non-volatile,0.703
180,13868,C[C@@]1(NC(=O)Cn2ncc(=O)c3ccccc23)CN(Cc2ccccc2)C[C@H]1c1ccccc1,OCNT-2434026,crude,OCNT-2434026,ZZ-001,4.764471553092451,5.259944452258033,0.1717477716306293,0.3366256323960334,31.95413758723829,Non-volatile,Non-volatile,0.567
123,13811,O=C(Cn1ncc(=O)c2ccccc12)NC1(c2nc3cc(Cl)ccc3o2)CCC1,OCNT-2434027,crude,OCNT-2434027,ZZ-001,5.30189945437661,5.570332074254845,0.1733596154067942,0.3397848461973167,53.89734597911852,Non-volatile,Non-volatile,0.595
87,13775,[N-]=[N+]=NC1CC2CCC1(NC(=O)Cn1ncc(=O)c3ccccc13)C2,OCNT-2434030,crude,OCNT-2434030,ZZ-001,3.860120913598764,4.047166072525287,0.2704725817690439,0.530126260267326,65.00620918960061,Non-volatile,Non-volatile,1.15
203,13891,CC(C)(NC(=O)Cn1ncc(=O)c2ccccc12)c1ccc(-c2ccno2)cc1,OCNT-2434034,crude,OCNT-2434034,ZZ-001,4.452225294612178,5.3443198973026576,0.3067116758021631,0.6011548845722396,12.82051282051282,Non-volatile,Non-volatile,0.771
3,13691,O=C(Cn1ncc(=O)c2ccccc12)NC(Cc1ccc(F)cc1)C1COc2ccccc2O1,OCNT-2434044,crude,OCNT-2434044,ZZ-001,5.30189945437661,5.307978495575323,0.1594781765789834,0.3125772260948074,98.61,Non-volatile,Non-volatile,0.593
1,13689,O=C(Cn1ncc(=O)c2ccccc12)N[C@H]1CCO[C@@H]1c1cncc(-c2ccccc2F)c1,OCNT-2434051,crude,OCNT-2434051,ZZ-001,3.6020599913279625,4.190124942559653,0.3244631867102916,0.6359478459521716,25.81874027683593,Non-volatile,Non-volatile,1.04
103,13791,CC1(C)Oc2ccsc2[C@H](NC(=O)Cn2ncc(=O)c3ccccc23)[C@H]1O,OCNT-2434058,crude,OCNT-2434058,ZZ-001,4.943095148663527,5.996117133017333,0.2017647286554501,0.3954588681646823,8.850708056644532,Semi-volatile,Semi-volatile,0.609
118,13806,CCC(NC(=O)Cn1ncc(=O)c2ccccc12)c1cccc2cc[nH]c12,OCNT-2434060,crude,OCNT-2434060,ZZ-001,4.769551078621726,4.836266881919965,0.1820450589722554,0.3568083155856206,85.75988632724943,Non-volatile,Non-volatile,0.587
192,13880,O=C(Cn1ncc(=O)c2ccccc12)NCc1c(-c2ccc(F)cc2)nc2ccc(F)cn12,OCNT-2434064,crude,OCNT-2434064,ZZ-001,4.91721462968355,4.999897987135845,0.1833840501410999,0.359432738276556,82.6640430487511,Non-volatile,Non-volatile,0.709
125,13813,CC1CN(C(CNC(=O)Cn2ncc(=O)c3ccccc23)c2cccs2)CCO1,OCNT-2434079,crude,OCNT-2434079,ZZ-001,4.069050968832477,4.863483008383227,0.3386641980271773,0.6637818281332676,16.05343450158577,Non-volatile,Non-volatile,0.868
150,13838,Cc1ccc(C(NC(=O)Cn2ncc(=O)c3ccccc23)c2cccc(S(C)(=O)=O)c2)c(C)c1,OCNT-2434114,crude,OCNT-2434114,ZZ-001,4.617982957425132,4.693235793378508,0.3142412719635009,0.6159128930484618,84.09054438961768,Non-volatile,Non-volatile,0.963
64,13752,O=C(Cn1ncc(=O)c2ccccc12)NCc1noc2c1CC(F)(F)CC2,OCNT-2434116,crude,OCNT-2434116,ZZ-001,1.7594507517174005,1.9040237660212087,0.5536960655325671,1.0852442884438316,71.68478478078414,Non-volatile,Non-volatile,1.25
100,13788,O=C(Cn1ncc(=O)c2ccccc12)NC1(CNS(=O)(=O)c2cccs2)CCCCC1,OCNT-2434117,crude,OCNT-2434117,ZZ-001,3.749579997691106,4.378630144212285,0.3303096207242319,0.6474068566194946,23.49361532322426,Non-volatile,Non-volatile,1.13
216,13904,O=C(Cn1ncc(=O)c2ccccc12)NC(c1cncc(Br)c1)C1CC1,OCNT-2434119,crude,OCNT-2434119,ZZ-001,4.382999658879101,4.598385081024763,0.1805351149009743,0.3538488252059097,60.899619314766575,Non-volatile,Non-volatile,0.567
210,13898,O=C(Cn1ncc(=O)c2ccccc12)NCc1ccc(C#CC2CC2)cc1,OCNT-2434130,crude,OCNT-2434130,ZZ-001,1.723538195826756,1.844181753402599,0.5314418190859929,1.041625965408546,75.74543122795767,Non-volatile,Non-volatile,1.26
11,13699,O=C(Cn1ncc(=O)c2ccccc12)N[C@H](Cc1cc(F)c(F)cc1F)CC(F)(F)F,OCNT-2434134,crude,OCNT-2434134,ZZ-001,4.906578314837765,5.072166460336644,0.1545609222153797,0.3029394075421443,68.29860833399984,Non-volatile,Non-volatile,0.537
214,13902,O=C(Cn1ncc(=O)c2ccccc12)NC1CCCc2c1[nH]c1ccc(Cl)cc21,OCNT-2434139,crude,OCNT-2434139,ZZ-001,2.39577394691553,2.49872332790629,0.4167665742731294,0.8168624855753336,78.89520682336925,Non-volatile,Non-volatile,1.22
188,13876,CCC1Oc2cc(C(C)NC(=O)Cn3ncc(=O)c4ccccc34)ccc2NC1=O,OCNT-2434148,crude,OCNT-2434148,ZZ-001,4.059981844992337,4.166158967851642,0.2550383289328694,0.499875124708424,78.31101936104541,Non-volatile,Non-volatile,0.682
146,13834,O=C(Cn1ncc(=O)c2ccccc12)NCCc1cccc2c1OC(F)(F)O2,OCNT-2434155,crude,OCNT-2434155,ZZ-001,4.251811972993799,5.685319478499087,0.3047344125878288,0.5972794486721444,3.685466725500421,Semi-volatile,Semi-volatile,0.812
131,13819,CCOc1ccc2c(c1)C(NC(=O)Cn1ncc(=O)c3ccccc13)CCO2,OCNT-2434156,crude,OCNT-2434156,ZZ-001,4.131355561605174,4.07525976846002,0.2866106373777292,0.5617568492603493,113.78782420749278,Non-volatile,Non-volatile,0.934
33,13721,O=C(Cn1ncc(=O)c2ccccc12)N[C@@H](Cc1ccccc1)C(=O)NCc1cccs1,OCNT-2434170,crude,OCNT-2434170,ZZ-001,4.373659632624958,4.571664393660764,0.2957464083531166,0.5796629603721085,63.38627623778241,Non-volatile,Non-volatile,0.752
86,13774,O=C(Cn1ncc(=O)c2ccccc12)NCc1cnnn1-c1ccccc1,OCNT-2434187,crude,OCNT-2434187,ZZ-001,3.772113295386327,3.946616733835699,0.2730225176180843,0.5351241345314453,66.91085224770826,Non-volatile,Non-volatile,1.2
34,13722,CCC1CC1(NC(=O)Cn1ncc(=O)c2ccccc12)c1cccc(C)c1,OCNT-2434195,crude,OCNT-2434195,ZZ-001,5.251037138743839,5.383464650382093,0.163194479797553,0.319861180403204,73.71782079425263,Non-volatile,Non-volatile,0.552
124,13812,O=C(Cn1ncc(=O)c2ccccc12)NCc1oc2ccc(F)cc2c1-c1ccccc1,OCNT-2434206,crude,OCNT-2434206,ZZ-001,5.271646217978772,5.440586704163729,0.1549279008874391,0.3036586857393807,67.7734375,Non-volatile,Non-volatile,0.754
156,13844,O=C(Cn1ncc(=O)c2ccccc12)NC(CN1CCCC1=O)c1cccc(C(F)(F)F)c1,OCNT-2434217,crude,OCNT-2434217,ZZ-001,4.46344155742847,4.56748735567323,0.2508540442151096,0.4916739266616149,78.69627966645287,Non-volatile,Non-volatile,0.693
54,13742,Cc1nc(C(NC(=O)Cn2ncc(=O)c3ccccc23)c2ccc(Cl)c(F)c2)no1,OCNT-2434221,crude,OCNT-2434221,ZZ-001,4.567030709125595,4.721792381285274,0.2195325454752236,0.4302837891314383,70.02261537845735,Non-volatile,Non-volatile,0.62
67,13755,O=C(Cn1ncc(=O)c2ccccc12)NCCCCC(F)(F)F,OCNT-2434230,crude,OCNT-2434230,ZZ-001,1.744727494896694,2.048874982709675,0.554872029701168,1.0875491782142892,49.64237057220708,Non-volatile,Non-volatile,1.26
209,13897,CN1C(=O)C[C@H](NC(=O)Cn2ncc(=O)c3ccccc23)[C@H]1c1ccc(Cl)c(Cl)c1,OCNT-2434235,crude,OCNT-2434235,ZZ-001,4.450996737974212,4.596871894086728,0.2361522567273372,0.4628584231855809,71.47017473388232,Non-volatile,Non-volatile,0.821
44,13732,O=C(Cn1ncc(=O)c2ccccc12)NCC1C=CCCCC1,OCNT-2434241,crude,OCNT-2434241,ZZ-001,3.2628073572952627,3.567364672632659,0.1434923992568391,0.2812451025434047,49.59554701265417,Non-volatile,Non-volatile,0.519
22,13710,O=C(Cn1ncc(=O)c2ccccc12)NC(CN1CCOCC1)C12CC3CC(CC(C3)C1)C2,OCNT-2434250,crude,OCNT-2434250,ZZ-001,4.3585258894959,4.834448514657226,0.2061864274191034,0.4041253977414426,33.42545862372827,Non-volatile,Non-volatile,1.38
149,13837,O=C(Cn1ncc(=O)c2ccccc12)NC1(c2c(F)cccc2F)COC1,OCNT-2434258,crude,OCNT-2434258,ZZ-001,4.507239610973163,4.828216679103038,0.2760263762152255,0.541011697381842,47.75544891021796,Non-volatile,Non-volatile,0.763
89,13777,COc1cc(OC)c2cc(CCCNC(=O)Cn3ncc(=O)c4ccccc34)[nH]c2c1,OCNT-2434263,crude,OCNT-2434263,ZZ-001,3.801342913045578,4.579963981413273,0.2832148761911727,0.5551011573346986,16.64864648406215,Non-volatile,Non-volatile,1.12
36,13724,O=C(Cn1ncc(=O)c2ccccc12)NCC1CSCCS1,OCNT-2434269,crude,OCNT-2434269,ZZ-001,3.978810700930062,4.660779835368976,0.1878598613905848,0.3682053283255462,20.79844497607656,Non-volatile,Non-volatile,1.32
184,13872,O=C(Cn1ncc(=O)c2ccccc12)NC1CCCc2c1cnn2C1CCCC1,OCNT-2434284,crude,OCNT-2434284,ZZ-001,1.7544873321858503,1.92623159156563,0.5682550123487079,1.1137798242034675,67.3373065077397,Non-volatile,Non-volatile,1.27
111,13799,Cc1cc(CNC(=O)Cn2ncc(=O)c3ccccc23)c2[nH]c(C)c(C)c2c1,OCNT-2434285,crude,OCNT-2434285,ZZ-001,2.769551078621726,3.7061411781291778,0.4979978761535091,0.9760758372608778,11.57203931596612,Non-volatile,Non-volatile,1.41
78,13766,CC(C)CC(C)(CNC(=O)Cn1ncc(=O)c2ccccc12)NC(=O)c1cc(Cl)c(Cl)[nH]1,OCNT-2434291,crude,OCNT-2434291,ZZ-001,5.739928612014925,6.057417309294048,0.1985390100107807,0.3891364596211303,48.14057826520439,Non-volatile,Non-volatile,0.749
32,13720,COc1ccc2c(c1)C(O)(CNC(=O)Cn1ncc(=O)c3ccccc13)CC2,OCNT-2434315,crude,OCNT-2434315,ZZ-001,3.9172146296835497,4.775957428756684,0.3184210098711843,0.6241051793475213,13.843860070445086,Non-volatile,Non-volatile,0.864
59,13747,CCC(NC(=O)Cn1ncc(=O)c2ccccc12)C(=O)NC(C)c1cc(C)sc1C,OCNT-2434322,crude,OCNT-2434322,ZZ-001,4.053547734986926,4.408987703954461,0.3050737379709967,0.5979445264231535,44.11233338686365,Non-volatile,Non-volatile,0.947
