train_id,compound_id,molecule_name,smiles,pec50,counter_pec50,counter_emax,counter_emax_vs_pos_ctrl,log2fc_8_25e_6,log2fc_3_30e_5,logp,tpsa,exactmw,fractioncsp3,hba,hbd,num_heavy_atoms,num_heteroatoms,num_rotatable_bonds,num_rings,num_aromatic_rings,num_bridgehead_atoms,murcko_scaffold,pred,residual,abs_error,member_std,member_range,chemprop_family_mean,non_chemprop_mean,family_gap,abs_family_gap,nn_potent46_tanimoto,is_potent46,high_member_std_top10,high_family_gap_top10,chemprop_family_high_vs_non_top10,chemprop_family_low_vs_non_bottom10,high_abs_error_top10,underpredicted_top10,overpredicted_bottom10,has_counter,counter_above_main,has_single_conc_hi,has_single_conc_lo,single_hi_low,single_lo_low,near_potent46_t04,near_potent46_t03,high_logp_top10,high_mw_top10,high_tpsa_top10
3135,3135,OADMET-0002014,O=C(COc1ccc(F)cc1)Nc1nnc(-c2ccncc2)s1,5.29,4.96,1.59,1.02,,,2.756700038909912,77.0,330.0586853027344,0.06666667014360428,6,1,23,8,5,3,3,0,O=C(COc1ccccc1)Nc1nnc(-c2ccncc2)s1,3.3501388501195075,1.9398611498804925,1.9398611498804925,0.310894961252363,1.008537769317627,3.3608431816101074,3.437419811884562,-0.0765766302744546,0.0765766302744546,0.2191780821917808,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
2644,2644,OADMET-0002708,Cc1ccc(CNC(=O)N2CCN(c3ncnc4ccsc34)CC2)s1,1.84,2.25,1.05,0.401,,,3.093019962310791,61.36000061035156,373.10308837890625,0.3529411852359772,6,1,25,8,3,4,3,0,O=C(NCc1cccs1)N1CCN(c2ncnc3ccsc23)CC1,3.7622573073627876,-1.9222573073627875,1.9222573073627875,0.42770648596488103,1.5238831043243408,3.989506800969442,3.7869014739990234,0.20260532697041844,0.20260532697041844,0.1927710843373494,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False
3693,3693,OADMET-0001387,CC(=O)N1CCc2cc(N3CC(C(=O)NCc4ccc(F)cc4F)CC3=O)ccc21,1.63,,,,,,2.543100118637085,69.72000122070312,413.15509033203125,0.3181818127632141,6,1,30,8,4,4,2,0,O=C(NCc1ccccc1)C1CC(=O)N(c2ccc3c(c2)CCN3)C1,3.5512023293856276,-1.9212023293856277,1.9212023293856277,0.3771576598613936,1.0248711109161377,3.640552043914795,3.7757885456085205,-0.13523650169372559,0.13523650169372559,0.22340425531914893,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1920,1920,OADMET-0003454,Cn1cc(-c2ccc(C(=O)N3CCCC(n4ccnn4)CC3)o2)cn1,1.78,5.75,1.51,0.641,,,2.1389999389648438,81.9800033569336,340.1647644042969,0.4117647111415863,8,0,25,8,3,4,3,0,O=C(c1ccc(-c2cn[nH]c2)o1)N1CCCC(n2ccnn2)CC1,3.6971976956117496,-1.9171976956117496,1.9171976956117496,0.30360551595958907,0.9025135040283203,3.6657017866770425,3.5328247944513955,0.13287699222564697,0.13287699222564697,0.21686746987951808,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2210,2210,OADMET-0003157,Cc1n[nH]c2ccc(C(=O)NCC3(Cc4ccc(F)cc4)CCCC3O)cc12,3.03,,,,,,3.514120101928711,78.01000213623047,381.18524169921875,0.3636363744735718,5,3,28,6,5,4,3,0,O=C(NCC1(Cc2ccccc2)CCCC1)c1ccc2[nH]ncc2c1,4.921491304184626,-1.8914913041846266,1.8914913041846266,0.11131032240740377,0.4188985824584961,4.939476648966472,4.876612265904744,0.06286438306172748,0.06286438306172748,0.32941176470588235,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2685,2685,OADMET-0002667,O=C(CCNC(=O)c1c[nH]c2ccccc12)Nc1ccc(-n2cnc3ccccc32)cc1,1.8,2.75,1.18,0.478,,,4.265399932861328,91.80999755859375,423.1695251464844,0.07999999821186066,7,3,32,7,6,5,5,0,O=C(CCNC(=O)c1c[nH]c2ccccc12)Nc1ccc(-n2cnc3ccccc32)cc1,3.6699922653077874,-1.8699922653077874,1.8699922653077874,0.33654965965038597,1.159738540649414,3.626129070917765,4.181866963704427,-0.5557378927866616,0.5557378927866616,0.20930232558139536,False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,True,False
2271,2271,OADMET-0003094,COC(C)(C(=O)O)C(=O)Nc1ccc(Oc2ccc(C)c(C)c2)nc1,5.02,3.08,1.63,1.2,-0.3323610782605941,-0.2711540213800557,2.9189400672912598,97.75,344.13720703125,0.2777777910232544,7,2,25,7,6,2,2,0,c1ccc(Oc2ccccn2)cc1,3.1528847608751462,1.8671152391248533,1.8671152391248533,0.2603013600266605,0.7122960090637207,3.1369705200195312,3.3763343890508017,-0.2393638690312705,0.2393638690312705,0.20512820512820512,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False
3249,3249,OADMET-0001893,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,1.94,,,,,,5.552499771118164,29.100000381469727,332.92816162109375,0.0,2,1,19,6,2,2,2,0,O=C(Nc1ccccc1)c1ccccc1,3.7942754007080226,-1.8542754007080227,1.8542754007080227,0.2873692353740079,1.0591058731079102,3.7504591147104898,3.810395916302999,-0.05993680159250925,0.05993680159250925,0.23728813559322035,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2711,2711,OADMET-0002641,O=C1COc2ncnc(NCC34CCCCC3C4(F)F)c2N1,2.06,5.52,1.45,0.656,,,2.0448999404907227,76.13999938964844,310.1241455078125,0.6428571343421936,6,2,22,8,3,4,1,0,O=C1COc2ncnc(NCC34CCCCC3C4)c2N1,3.8717972005455237,-1.8117972005455236,1.8117972005455236,0.42602845097094333,1.1824970245361328,3.7219837506612143,4.418872674306233,-0.6968889236450191,0.6968889236450191,0.16129032258064516,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2476,2476,OADMET-0002881,CCOC(=O)C1(F)CN(c2ncnc3[nH]cc(CC)c23)CC12COC2,1.76,,,,,,1.6282999515533447,80.33999633789062,348.1597595214844,0.5882353186607361,7,1,25,8,4,4,2,0,c1nc(N2CCC3(COC3)C2)c2cc[nH]c2n1,3.5650982023442834,-1.8050982023442834,1.8050982023442834,0.38967329134228046,1.1386194229125977,3.5747487545013428,4.001779516537984,-0.42703076203664114,0.42703076203664114,0.17391304347826086,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2815,2815,OADMET-0002337,CCOP(=O)(OCC)C(=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OCC)OCC,6.87,,,,,,7.817800045013428,91.29000091552734,504.2405700683594,0.6666666865348816,7,1,33,9,11,1,1,0,c1ccccc1,5.083189335841578,1.7868106641584225,1.7868106641584225,0.6196041273073073,2.0492849349975586,5.331251621246338,4.757371266682942,0.5738803545633955,0.5738803545633955,0.16129032258064516,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False
3184,3184,OADMET-0001965,O=C(c1cc(-c2cccs2)on1)N1CCN(c2ccc(F)cc2)CC1,2.08,,,,,,3.5046000480651855,49.58000183105469,357.0947265625,0.2222222238779068,5,0,25,7,3,4,3,0,O=C(c1cc(-c2cccs2)on1)N1CCN(c2ccccc2)CC1,3.861876216559734,-1.7818762165597337,1.7818762165597337,0.3778128816058929,1.2626230716705322,3.806776444117228,4.337782541910808,-0.5310060977935795,0.5310060977935795,0.21794871794871795,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
3692,3692,OADMET-0001388,O=C(CCc1nc2ccccc2s1)NC1CCN(C(=O)N2C[C@H]3C[C@@H](C2)[C@H]2CCCC(=O)N2C3)CC1,6.14,2.14,1.7,1.21,,,3.2623000144958496,85.8499984741211,509.2460632324219,0.6296296119689941,8,1,36,9,4,6,2,2,O=C(CCc1nc2ccccc2s1)NC1CCN(C(=O)N2C[C@H]3C[C@@H](C2)[C@H]2CCCC(=O)N2C3)CC1,4.358983058605379,1.781016941394621,1.781016941394621,0.37634945728334823,1.2033276557922363,4.356571197509766,4.551515897115071,-0.1949446996053057,0.1949446996053057,1.0,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False
2606,2606,OADMET-0002749,Cc1nccc(N2CCN(C(=O)c3cnn(-c4ccccc4F)c3C)CC2)n1,1.9,2.12,1.55,0.727,,,2.3806400299072266,67.1500015258789,380.17608642578125,0.30000001192092896,7,0,28,8,3,4,3,0,O=C(c1cnn(-c2ccccc2)c1)N1CCN(c2ccncn2)CC1,3.6487532339049773,-1.7487532339049774,1.7487532339049774,0.23312978963441364,0.7354180812835693,3.7419846057891846,3.413222074508667,0.3287625312805176,0.3287625312805176,0.325,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False
2443,2443,OADMET-0002916,Cc1cc(C)n(CCCC(=O)N2CCO[C@H]3COCC[C@H]32)n1,5.22,,,,,,1.2964400053024292,56.59000015258789,307.1896057128906,0.75,6,0,22,6,4,3,1,0,O=C(CCCn1cccn1)N1CCO[C@H]2COCC[C@H]21,3.472314744088256,1.747685255911744,1.747685255911744,0.35664473529791485,1.2826054096221924,3.483927090962728,3.5790751377741494,-0.09514804681142142,0.09514804681142142,0.21951219512195122,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3444,3444,OADMET-0001653,C=CC(=O)NC[C@]1(c2ccccc2)C[C@@H](NC(=O)c2nc3nc(C)cc(C)n3n2)C1,1.88,,,,,,1.8735400438308716,101.27999877929688,404.1960754394531,0.3181818127632141,8,2,30,8,6,4,3,0,O=C(NC1CC(c2ccccc2)C1)c1nc2ncccn2n1,3.625743225477274,-1.7457432254772742,1.7457432254772742,0.42077958547292726,1.4116463661193848,3.3977253437042236,4.214580138524373,-0.8168547948201494,0.8168547948201494,0.2558139534883721,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1958,1958,OADMET-0003416,O=C(c1ccccc1)N1CCC(Nc2cc(C(F)(F)F)nc3ncnn23)CC1,4.81,3.89,1.57,0.754,-0.2741423876265295,-0.1266533183430418,2.859800100326538,75.41999816894531,390.1416015625,0.3333333432674408,7,1,28,10,3,4,3,0,O=C(c1ccccc1)N1CCC(Nc2ccnc3ncnn23)CC1,3.069023208826491,1.7409767911735088,1.7409767911735088,0.4211799248789238,1.3898839950561523,2.8792394002278647,3.572509765625,-0.6932703653971353,0.6932703653971353,0.2619047619047619,False,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False
3458,3458,OADMET-0001639,C=CC(=O)Nc1cc(NC(=O)c2cc3c([nH]c2=O)CCC(C)(C)C3)ccc1F,2.58,,,,,,3.4056999683380127,91.05999755859375,383.1645202636719,0.2857142984867096,6,3,28,7,4,3,2,0,O=C(Nc1ccccc1)c1cc2c([nH]c1=O)CCCC2,4.297682385537231,-1.7176823855372305,1.7176823855372305,0.5399258946409381,1.654759407043457,4.418272813161214,4.022871812184651,0.3954010009765625,0.3954010009765625,0.2159090909090909,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1783,1783,OADMET-0003596,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,3.21,5.0,1.64,1.86,1.1533419936943825,,3.4934000968933105,60.849998474121094,324.14739990234375,0.2631579041481018,5,1,24,5,5,3,2,0,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,4.904581054206033,-1.6945810542060329,1.6945810542060329,0.16885651070892427,0.5686616897583008,4.940033753712972,4.864439328511556,0.07559442520141602,0.07559442520141602,0.21875,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False
2964,2964,OADMET-0002185,O=C(O)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,1.82,,,,,,3.8480000495910645,89.36000061035156,306.0640563964844,0.0,6,1,23,6,3,4,4,0,c1coc(-c2nc3ccccc3nc2-c2ccco2)c1,3.507388428113993,-1.6873884281139928,1.6873884281139928,0.25543328313499264,0.8273324966430664,3.480854590733846,3.4857856829961142,-0.004931092262268066,0.004931092262268066,0.23943661971830985,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2619,2619,OADMET-0002734,CCn1c(NC(=O)c2cc(C)nn2C2CCOCC2)nc2cc(C#N)ccc21,1.81,1.84,1.55,0.728,,,3.036600112915039,97.76000213623047,378.180419921875,0.4000000059604645,8,1,28,8,4,4,3,0,O=C(Nc1nc2ccccc2[nH]1)c1ccnn1C1CCOCC1,3.495523581574264,-1.6855235815742637,1.6855235815742637,0.4673283638594403,1.3491582870483398,3.3487813472747803,3.993135650952657,-0.6443543036778769,0.6443543036778769,0.22105263157894736,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2608,2608,OADMET-0002747,Cc1cn(-c2ccc(F)cc2)nc1C(=O)Nc1ccc2[nH]nc(C(N)=O)c2c1,5.87,6.25,2.0,1.13,1.5517758460670237,1.2351310600086962,2.5473198890686035,118.69000244140625,378.1240539550781,0.05263157933950424,8,4,28,9,4,4,4,0,O=C(Nc1ccc2[nH]ncc2c1)c1ccn(-c2ccccc2)n1,4.184740318951097,1.685259681048903,1.685259681048903,0.5266693967333939,1.6211774349212646,4.360553900400798,3.393812378247579,0.9667415221532187,0.9667415221532187,0.2413793103448276,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True
1669,1669,OADMET-0003715,C[C@@H]1CCC2[C@@H](C)[C@@H](O)O[C@@H]3OC4(C)CC[C@@H]1[C@@]23OO4,1.89,2.09,1.69,1.97,,-0.0434847880526982,2.1867001056671143,57.150001525878906,284.1623840332031,1.0,5,1,20,5,0,5,0,2,C1CC2CCO[C@@H]3OC4CC[C@@H](C1)[C@@]23OO4,3.5629833182084907,-1.6729833182084908,1.6729833182084908,0.5508241116439746,1.5711443424224854,3.4346024990081787,3.9947662353515625,-0.5601637363433838,0.5601637363433838,0.12987012987012986,False,True,True,False,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False
3187,3187,OADMET-0001962,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,1.84,,,,,,1.8643399477005005,49.40999984741211,246.13682556152344,0.4285714328289032,4,1,18,4,3,2,1,0,O=C(CN1CCCC1=O)Nc1ccccc1,3.503134923768275,-1.6631349237682749,1.6631349237682749,0.36418712330423014,1.088536262512207,3.3309289614359536,3.9899850289026895,-0.6590560674667358,0.6590560674667358,0.24615384615384617,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2182,2182,OADMET-0003186,O=S(=O)(N[C@H]1C[C@@H]1c1ccc(Cl)c(F)c1)c1cnn2c1CNCC2,6.605,,,,,,1.6131999492645264,76.0199966430664,370.066650390625,0.4000000059604645,6,2,24,9,4,4,2,0,O=S(=O)(N[C@H]1C[C@@H]1c1ccccc1)c1cnn2c1CNCC2,4.962056293533843,1.6429437064661574,1.6429437064661574,0.2619491644273497,0.7229137420654297,4.981708844502767,4.641760269800822,0.3399485747019444,0.3399485747019444,0.2222222222222222,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1981,1981,OADMET-0003393,CCc1nc(C#N)cc(Oc2ccc3c(c2)CN(C)C3=O)n1,1.97,1.81,1.58,0.757,,,2.2885799407958984,79.11000061035156,294.1116638183594,0.25,6,0,22,6,3,3,2,0,O=C1NCc2cc(Oc3ccncn3)ccc21,3.6016376229165825,-1.6316376229165825,1.6316376229165825,0.3726813084707442,1.2427945137023926,3.5788729190826416,3.4137487014134726,0.16512421766916896,0.16512421766916896,0.17857142857142858,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False
3601,3601,OADMET-0001487,COc1ccc(C)cc1Nc1nc2ccccc2nc1NS(=O)(=O)c1ccc(C)cc1,3.76,,,,,,4.79964017868042,93.20999908447266,434.1412658691406,0.1304347813129425,7,2,31,8,6,4,4,0,O=S(=O)(Nc1nc2ccccc2nc1Nc1ccccc1)c1ccccc1,5.387173930881092,-1.6271739308810922,1.6271739308810922,0.0703654257130807,0.2152261734008789,5.376489003499349,5.47355071703593,-0.097061713536581,0.097061713536581,0.28125,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
2471,2471,OADMET-0002886,Cc1ncccc1Cc1nc(-c2ccc(NS(C)(=O)=O)cc2)no1,1.77,2.37,1.49,1.04,-0.347918602325189,,2.40231990814209,97.9800033569336,344.09429931640625,0.1875,7,1,24,8,5,3,3,0,c1ccc(-c2noc(Cc3cccnc3)n2)cc1,3.3908305169309223,-1.6208305169309223,1.6208305169309223,0.40454872342044446,1.118605136871338,3.3220913410186768,3.8258604605992637,-0.5037691195805869,0.5037691195805869,0.22388059701492538,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False
1695,1695,OADMET-0003688,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,2.08,2.12,1.48,1.44,,,4.45959997177124,9.489999771118164,372.2434387207031,0.23999999463558197,3,0,28,3,4,3,2,0,[N+]=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,3.69222958134216,-1.6122295813421599,1.6122295813421599,0.5257750584317067,1.698211669921875,3.545806090037028,4.070780078570048,-0.5249739885330205,0.5249739885330205,0.12903225806451613,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False
1607,1607,OADMET-0003780,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)/C(=C/NN2CCN(C3CCCC3)CC2)C(=C4O)NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,6.22,2.82,1.85,2.19,1.7547626712393942,0.9176190366838052,4.739019870758057,216.66000366210938,876.4520874023438,0.5744680762290955,16,6,63,16,5,7,1,5,O=C1/C=C\C=C/CCCCCCCCC=COC2Oc3ccc4c(c3C2=O)C(=O)/C(=C/NN2CCN(C3CCCC3)CC2)C(=C4)N1,4.613742747121645,1.606257252878355,1.606257252878355,0.8099687592199548,2.6277718544006348,4.707114219665527,3.637026866277059,1.0700873533884683,1.0700873533884683,1.0,True,True,True,True,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True
1810,1810,OADMET-0003569,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.75,2.33,1.2,1.07,-0.070107339870015,,4.17002010345459,162.16000366210938,558.22265625,0.3103448152542114,12,2,41,12,10,5,5,0,O=C(OCc1coc(=O)o1)c1cncn1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,3.3447240444062984,-1.5947240444062984,1.5947240444062984,0.7296927237305926,1.9187977313995361,3.2404239177703857,4.1251505215962725,-0.8847266038258867,0.8847266038258867,0.18,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,True,True
2102,2102,OADMET-0003267,COC1(c2ccnn2C)CN(c2ncnc3scc(C)c23)C1,1.75,1.9,1.55,0.76,,,2.0951199531555176,56.06999969482422,315.1153869628906,0.4000000059604645,6,0,22,7,3,4,3,0,c1cc(C2CN(c3ncnc4sccc34)C2)[nH]n1,3.32913438463674,-1.57913438463674,1.57913438463674,0.6326924544692115,1.739555835723877,3.13157852490743,4.1244499286015825,-0.9928714036941524,0.9928714036941524,0.16049382716049382,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
2494,2494,OADMET-0002863,Cc1cc(C(=O)Nc2ccc(OCc3ccccc3)cc2)ccn1,1.79,3.15,1.68,1.28,,,4.221320152282715,51.220001220703125,318.1368408203125,0.10000000149011612,4,1,24,4,5,3,3,0,O=C(Nc1ccc(OCc2ccccc2)cc1)c1ccncc1,3.360569796631637,-1.570569796631637,1.570569796631637,0.3478232127902957,1.2256169319152832,3.4089680512746177,3.4419784943262735,-0.03301044305165579,0.03301044305165579,0.2714285714285714,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False
2609,2609,OADMET-0002746,COc1ccc2ncc(C(=O)NCc3ccnc(OCC(F)(F)F)c3)n2n1,4.78,3.14,1.04,0.401,-0.2595696893946868,,2.003999948501587,90.63999938964844,381.1048889160156,0.25,8,1,27,11,6,3,3,0,O=C(NCc1ccncc1)c1cnc2cccnn12,3.2179358147880404,1.5620641852119599,1.5620641852119599,0.4594964272478947,1.2532496452331543,3.091520150502523,3.833674430847168,-0.742154280344645,0.742154280344645,0.21348314606741572,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False
3594,3594,OADMET-0001494,Cc1noc2ncc(NC(=O)c3ccc(N(C)C)c(C=O)c3)cc12,2.26,,,,,,2.662019968032837,88.33000183105469,324.12225341796875,0.1764705926179886,7,1,24,7,4,3,3,0,O=C(Nc1cnc2oncc2c1)c1ccccc1,3.8180185551782255,-1.5580185551782257,1.5580185551782257,0.4144357216011382,1.3479018211364746,3.8268815676371255,3.800022919972738,0.026858647664387725,0.026858647664387725,0.19753086419753085,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1964,1964,OADMET-0003410,O=C(CCc1ccncc1)N1CCC(Cc2ccccc2)C1,2.28,,,,-0.322692133344778,,3.1054000854492188,33.20000076293945,294.1732177734375,0.3684210479259491,3,0,22,3,5,3,2,0,O=C(CCc1ccncc1)N1CCC(Cc2ccccc2)C1,3.8356501433455827,-1.555650143345583,1.555650143345583,0.21865708313234547,0.6980242729187012,3.846324920654297,3.920525868733724,-0.07420094807942723,0.07420094807942723,0.22727272727272727,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
