train_id,compound_id,molecule_name,smiles,pec50,counter_pec50,counter_emax,counter_emax_vs_pos_ctrl,log2fc_8_25e_6,log2fc_3_30e_5,logp,tpsa,exactmw,fractioncsp3,hba,hbd,num_heavy_atoms,num_heteroatoms,num_rotatable_bonds,num_rings,num_aromatic_rings,num_bridgehead_atoms,murcko_scaffold,pred,residual,abs_error,member_std,member_range,chemprop_family_mean,non_chemprop_mean,family_gap,abs_family_gap,nn_potent46_tanimoto,is_potent46,high_member_std_top10,high_family_gap_top10,chemprop_family_high_vs_non_top10,chemprop_family_low_vs_non_bottom10,high_abs_error_top10,underpredicted_top10,overpredicted_bottom10,has_counter,counter_above_main,has_single_conc_hi,has_single_conc_lo,single_hi_low,single_lo_low,near_potent46_t04,near_potent46_t03,high_logp_top10,high_mw_top10,high_tpsa_top10
1238,1238,OADMET-0004852,COc1ccc(OC)c(C2CCCN2C(=O)CCc2nc(-c3nnc[nH]3)no2)c1,5.61,3.2,1.85,1.03,0.4300834297211887,1.1319585201385025,2.1682000160217285,119.26000213623047,398.1702575683594,0.42105263471603394,10,1,29,10,7,4,3,0,O=C(CCc1nc(-c2nnc[nH]2)no1)N1CCCC1c1ccccc1,4.410483251729057,1.199516748270943,1.199516748270943,0.28589294178524965,1.0172786712646484,4.556118011474609,4.258287270863851,0.29783074061075876,0.29783074061075876,0.2222222222222222,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True
1239,1239,OADMET-0004851,COc1cc(F)c(NC(=O)N2CCOC(C)(c3ccccc3)C2)cc1F,4.86,2.26,1.54,0.571,0.4366076587977119,1.0488798659406655,3.7528998851776123,50.79999923706055,362.1441955566406,0.31578946113586426,5,1,26,7,3,3,2,0,O=C(Nc1ccccc1)N1CCOC(c2ccccc2)C1,4.668375965229516,0.1916240347704843,0.1916240347704843,0.19730561082194426,0.632382869720459,4.608358383178711,4.85623033841451,-0.24787195523579886,0.24787195523579886,0.27058823529411763,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1240,1240,OADMET-0004850,COC1(CNC(C(=O)Nc2cc(C)on2)c2ccccc2)CCC(F)(F)CC1,5.0,2.37,1.58,0.69,0.8666426162789039,1.7125522774934003,3.8469200134277344,76.38999938964844,393.1864013671875,0.5,6,2,28,8,7,3,2,0,O=C(Nc1ccon1)C(NCC1CCCCC1)c1ccccc1,5.052207087776035,-0.052207087776035443,0.052207087776035443,0.12403887663107158,0.3824796676635742,5.084510167439778,4.961774269739787,0.12273589769999127,0.12273589769999127,0.22727272727272727,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1241,1241,OADMET-0004849,COC(=O)[C@@H](NC(=O)CN1CC(OC)C(C)(C)C1)C(C)C,4.3,1.84,1.56,0.774,0.4133425395949608,1.0425283683320037,0.6570000052452087,67.87000274658203,300.20489501953125,0.8666666746139526,6,1,21,6,6,1,0,0,C1CCNC1,4.196596937040681,0.10340306295931878,0.10340306295931878,0.4638582612352535,1.326066017150879,4.230970541636149,3.9083256324132285,0.3226449092229209,0.3226449092229209,0.16666666666666666,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1242,1242,OADMET-0004848,CC(C)n1ncc2cc(S(=O)(=O)N3CCN(C)CC3c3ccccc3)ccc21,4.81,2.38,1.59,0.795,0.9686571889106768,1.2641698592439747,3.294600009918213,58.439998626708984,398.1776428222656,0.380952388048172,6,0,28,7,4,4,3,0,O=S(=O)(c1ccc2[nH]ncc2c1)N1CCNCC1c1ccccc1,5.303376218184684,-0.49337621818468413,0.49337621818468413,0.10167177125331468,0.3181343078613281,5.305387496948242,5.205154816309611,0.10023268063863089,0.10023268063863089,0.225,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1243,1243,OADMET-0004847,COc1cccc(Cc2noc([C@@H]3C[C@H]3c3ccc(F)cc3F)n2)n1,4.48,4.11,1.43,0.488,,,3.613300085067749,61.040000915527344,343.11322021484375,0.2777777910232544,5,0,25,7,5,4,3,0,c1ccc([C@@H]2C[C@H]2c2nc(Cc3ccccn3)no2)cc1,4.760079095201585,-0.28007909520158414,0.28007909520158414,0.12378733724716631,0.42669200897216797,4.723868370056152,4.90192969640096,-0.17806132634480765,0.17806132634480765,0.1839080459770115,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1244,1244,OADMET-0004846,CCC(CC)n1nccc1C(=O)NCC(C)(C)c1ccc(C)cn1,4.95,2.18,1.56,0.561,0.9651974842696828,1.2922517965726683,3.6552200317382812,59.810001373291016,328.226318359375,0.5263158082962036,5,1,24,5,7,2,2,0,O=C(NCCc1ccccn1)c1ccn[nH]1,5.314562955180418,-0.3645629551804177,0.3645629551804177,0.09401332116326883,0.29413509368896484,5.351709206899007,5.20837926864624,0.14332993825276663,0.14332993825276663,0.24358974358974358,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1245,1245,OADMET-0004845,Cc1nc2cc(N(C)C(=O)c3cc(-c4ccc(Cl)cc4)nn3CC3CC3)ccc2[nH]1,5.4,2.14,1.57,0.782,0.8994739455304493,1.2022839849618931,5.074820041656494,66.80999755859375,419.1512756347656,0.260869562625885,6,1,30,7,5,5,4,0,O=C(Nc1ccc2[nH]cnc2c1)c1cc(-c2ccccc2)nn1CC1CC1,4.97782807951992,0.42217192048008023,0.42217192048008023,0.2830885475965132,1.000403881072998,4.9808125495910645,4.8234883944193525,0.15732415517171194,0.15732415517171194,0.21052631578947367,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False
1246,1246,OADMET-0004844,COc1cccc(S(=O)(=O)CC(=O)N(C)C2CCCCC2C)c1,5.37,2.53,1.6,0.805,0.951969281796632,1.3776094998264137,2.50600004196167,63.68000030517578,339.1504211425781,0.5882353186607361,5,0,23,6,5,2,1,0,O=C(CS(=O)(=O)c1ccccc1)NC1CCCCC1,5.14674955548592,0.22325044451407994,0.22325044451407994,0.09896854807909579,0.33633947372436523,5.143862247467041,5.206151405970256,-0.062289158503214814,0.062289158503214814,0.23376623376623376,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1247,1247,OADMET-0004843,O=C(c1cn2ccccc2n1)N1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2,5.24,2.14,1.57,0.78,0.4585590847671216,1.2932473153044313,1.7554999589920044,59.61000061035156,334.1429748535156,0.31578946113586426,6,0,25,6,1,5,3,2,O=C(c1cn2ccccc2n1)N1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2,4.643482458707197,0.596517541292803,0.596517541292803,0.5220703194566161,1.703732967376709,4.462118466695149,4.431459267934163,0.030659198760986328,0.030659198760986328,0.42105263157894735,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,False
1248,1248,OADMET-0004842,CC(Cn1ncc2ccccc21)C(=O)N1CCC(n2ccc(C(F)(F)F)n2)CC1,5.11,1.86,1.57,0.564,0.6586088252510068,1.196714351670002,3.7513999938964844,55.95000076293945,405.1776428222656,0.44999998807907104,6,0,29,9,4,4,3,0,O=C(CCn1ncc2ccccc21)N1CCC(n2cccn2)CC1,5.0072139795544075,0.10278602044559282,0.10278602044559282,0.13612624070294524,0.5097212791442871,5.013359387715657,5.032951275507609,-0.01959188779195209,0.01959188779195209,0.27380952380952384,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1249,1249,OADMET-0004841,COC(=O)c1ccc(CSc2nnc(-c3c[nH]c4ccccc34)n2C2CC2)cc1F,5.41,2.66,1.61,0.585,,,4.979300022125244,72.80000305175781,422.12127685546875,0.22727273404598236,6,1,30,8,6,5,4,0,c1ccc(CSc2nnc(-c3c[nH]c4ccccc34)n2C2CC2)cc1,5.071650425207268,0.33834957479273253,0.33834957479273253,0.13632180924334517,0.39429283142089844,5.013630390167236,5.1091894308726,-0.09555904070536325,0.09555904070536325,0.22916666666666666,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1250,1250,OADMET-0004840,OC1(c2nc(-c3cccc(OCc4cccnc4)c3)no2)CCCCC1,4.95,2.64,1.45,0.687,0.7487514809014731,1.0907645320850403,3.862299919128418,81.2699966430664,351.1582946777344,0.3499999940395355,6,1,26,6,5,4,3,0,c1cncc(COc2cccc(-c3noc(C4CCCCC4)n3)c2)c1,4.6357041004792,0.3142958995208005,0.3142958995208005,0.12846406264795185,0.42539024353027344,4.604443073272705,4.685450553894043,-0.08100748062133789,0.08100748062133789,0.21839080459770116,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1251,1251,OADMET-0004839,Nc1nccc(C2CCCN(C(=O)c3coc(C4CCCCC4)n3)C2)n1,5.06,1.97,1.54,0.761,0.6728744467766896,1.3084301396978903,3.114300012588501,98.13999938964844,355.2008361816406,0.5789473652839661,7,2,26,7,3,4,2,0,O=C(c1coc(C2CCCCC2)n1)N1CCCC(c2ccncn2)C1,4.880897483779389,0.17910251622061057,0.17910251622061057,0.14488946918902124,0.45245981216430664,4.911283493041992,4.749917109807332,0.16136638323466013,0.16136638323466013,0.25,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1252,1252,OADMET-0004838,CC(NC(=O)N1CCC(C2CCCC2)C1)c1nnc(C(F)(F)F)[nH]1,5.09,4.52,1.06,0.313,0.5951261531243238,1.1756992581963313,3.1061999797821045,73.91000366210938,345.1776428222656,0.800000011920929,6,2,24,9,3,3,1,0,O=C(NCc1nnc[nH]1)N1CCC(C2CCCC2)C1,4.81213510221648,0.27786489778351964,0.27786489778351964,0.1357803659111126,0.4687190055847168,4.822123368581136,4.882794539133708,-0.06067117055257221,0.06067117055257221,0.189873417721519,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1253,1253,OADMET-0004837,CN1CCN(S(=O)(=O)c2cnn(C3CCCC3)c2)C(c2ccccc2)C1,5.37,2.05,1.56,0.578,0.9031529887968668,1.4100831363687425,2.675600051879883,58.439998626708984,374.1776428222656,0.5263158082962036,6,0,26,7,4,4,2,0,O=S(=O)(c1cnn(C2CCCC2)c1)N1CCNCC1c1ccccc1,5.136401976427985,0.2335980235720152,0.2335980235720152,0.14038400588419173,0.4481015205383301,5.18265962600708,4.993961731592814,0.18869789441426565,0.18869789441426565,0.40298507462686567,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False
1254,1254,OADMET-0004836,Cc1sc2nc(-c3cccnc3)nc(N3CCC(S(N)(=O)=O)C3)c2c1C,4.11,4.89,1.34,0.601,0.5160412779318996,1.7345219324814056,2.237339973449707,102.06999969482422,389.0980224609375,0.3529411852359772,7,2,26,9,3,4,3,0,c1cncc(-c2nc(N3CCCC3)c3ccsc3n2)c1,4.568744142078659,-0.45874414207865843,0.45874414207865843,0.25655403118041353,0.7260332107543945,4.625310897827148,4.443711996078491,0.18159890174865723,0.18159890174865723,0.2413793103448276,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True
1255,1255,OADMET-0004835,CC(Sc1ncc(-c2ccccc2)n1CC1CCCO1)c1ncccn1,5.28,3.03,1.66,0.642,0.7631263106578906,1.4486705258553476,4.372399806976318,52.83000183105469,366.15142822265625,0.3499999940395355,5,0,26,6,6,4,3,0,c1ccc(-c2cnc(SCc3ncccn3)n2CC2CCCO2)cc1,4.963933028526677,0.3160669714733233,0.3160669714733233,0.1487034876052968,0.4322075843811035,4.948958555857341,5.110071897506714,-0.16111334164937308,0.16111334164937308,0.2,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False
1256,1256,OADMET-0004834,CCC(CC)(CO)c1nc(-c2ccc(N(C)C)nc2)no1,4.64,5.34,0.843,0.223,0.4940321724489705,1.3786310267595627,2.2476999759674072,75.27999877929688,290.1742858886719,0.5333333611488342,6,1,21,6,6,2,2,0,c1cncc(-c2ncon2)c1,4.6914589069422,-0.05145890694220068,0.05145890694220068,0.07033235537835239,0.18845462799072266,4.7010498046875,4.682197729746501,0.018852074940999053,0.018852074940999053,0.13513513513513514,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False
1257,1257,OADMET-0004833,Cn1ncc2c1CC(C)(C)CN(C(=O)NCc1ccc(Br)s1)C2,5.21,3.14,1.75,0.813,0.7450537043509565,1.3223094727767892,3.5381999015808105,50.15999984741211,396.06195068359375,0.5,5,1,23,7,2,3,2,0,O=C(NCc1cccs1)N1CCCc2[nH]ncc2C1,5.206455542045889,0.0035444579541108467,0.0035444579541108467,0.11553049670855903,0.42080259323120117,5.215485095977783,5.137881596883138,0.07760349909464548,0.07760349909464548,0.17582417582417584,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1258,1258,OADMET-0004832,COc1ccc(C(CNC(=O)[C@@H]2C[C@H]2C(F)(F)F)c2c[nH]c3ccccc23)cc1,4.81,3.02,1.63,0.828,,,4.623000144958496,54.119998931884766,402.155517578125,0.3181818127632141,4,2,29,7,6,4,3,0,O=C(NCC(c1ccccc1)c1c[nH]c2ccccc12)C1CC1,4.8279332723432375,-0.017933272343237938,0.017933272343237938,0.15941058942247632,0.6063938140869141,4.784138361612956,5.05012583732605,-0.2659874757130938,0.2659874757130938,0.1827956989247312,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1259,1259,OADMET-0004831,FC(F)(F)Cn1c(-c2ccccc2)cnc1SCc1nccs1,4.42,4.37,1.25,0.395,0.7627835840149223,1.5649295349281571,4.861199855804443,30.709999084472656,355.04248046875,0.20000000298023224,3,0,23,8,5,3,3,0,c1ccc(-c2cnc(SCc3nccs3)[nH]2)cc1,4.907184772584046,-0.4871847725840457,0.4871847725840457,0.12738604648328297,0.43871641159057617,4.898503303527832,5.012413501739502,-0.11391019821166992,0.11391019821166992,0.14634146341463414,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False
1260,1260,OADMET-0004830,CCOc1nc(C)ccc1C(=O)N1CCCC1c1csc(C)n1,4.67,3.19,1.83,0.721,0.7210732836822143,1.270011327101093,3.530940055847168,55.31999969482422,331.13543701171875,0.47058823704719543,5,0,23,6,4,3,2,0,O=C(c1cccnc1)N1CCCC1c1cscn1,4.859530219985443,-0.18953021998544273,0.18953021998544273,0.16457694094230935,0.5018672943115234,4.882707118988037,4.946796417236328,-0.06408929824829102,0.06408929824829102,0.3048780487804878,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False
1261,1261,OADMET-0004829,CC1CN(c2nc3ccccc3nc2N2CCC(C(N)=O)C2)CC(C)O1,4.49,5.04,2.15,0.969,0.5493928114365575,1.6609600376754057,1.5549999475479126,84.58000183105469,355.2008361816406,0.5263158082962036,7,2,26,7,3,4,2,0,c1ccc2nc(N3CCOCC3)c(N3CCCC3)nc2c1,4.228714486927662,0.2612855130723384,0.2612855130723384,0.48206374197431956,1.88694429397583,4.186726888020833,3.924718221028646,0.26200866699218706,0.26200866699218706,0.20689655172413793,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False
1262,1262,OADMET-0004828,COc1ccc(C)cc1S(=O)(=O)N1CCN(C2CCOCC2)C[C@H]1C,4.46,3.67,1.6,0.579,0.4889732855975116,1.0809599559469596,1.8774199485778809,59.08000183105469,368.1769714355469,0.6666666865348816,6,0,25,7,4,3,1,0,O=S(=O)(c1ccccc1)N1CCN(C2CCOCC2)CC1,4.623013486677003,-0.163013486677003,0.163013486677003,0.16167798184042131,0.5277810096740723,4.654755115509033,4.522355953852336,0.1323991616566973,0.1323991616566973,0.2463768115942029,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1263,1263,OADMET-0004827,Cc1cccc(S(=O)(=O)NC(c2c(C)nn(C)c2C)C(F)(F)F)c1,4.97,3.96,1.68,0.875,,,2.927259922027588,63.9900016784668,361.107177734375,0.4000000059604645,5,1,24,9,4,2,2,0,O=S(=O)(NCc1cn[nH]c1)c1ccccc1,5.164319427268019,-0.19431942726801932,0.19431942726801932,0.17785615390360018,0.5660109519958496,5.208456516265869,5.149898608525594,0.05855790774027536,0.05855790774027536,0.2191780821917808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1264,1264,OADMET-0004826,Cc1cc(C2CCCN2C(=O)CCc2nc(-c3ccco3)no2)no1,5.03,4.43,1.26,0.401,0.5935626314616945,1.1614195825595142,2.9223198890686035,98.4000015258789,342.1328125,0.4117647111415863,8,0,25,8,5,4,3,0,O=C(CCc1nc(-c2ccco2)no1)N1CCCC1c1ccon1,4.552001454529253,0.47799854547074716,0.47799854547074716,0.226420351222061,0.8730382919311523,4.631899197896321,4.569032589594523,0.06286660830179791,0.06286660830179791,0.29069767441860467,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1265,1265,OADMET-0004825,Cc1ccc(-c2c[nH]cc2C(=O)NCC2(N3CCOCC3)CCCCC2)s1,5.3,5.28,0.831,0.303,0.9406981582511084,1.2719631948011492,3.8165199756622314,57.36000061035156,387.19805908203125,0.5714285969734192,5,2,27,6,5,4,2,0,O=C(NCC1(N2CCOCC2)CCCCC1)c1c[nH]cc1-c1cccs1,5.108950775340922,0.1910492246590776,0.1910492246590776,0.17292851999007405,0.5538973808288574,5.186309814453125,5.007032712300618,0.1792771021525068,0.1792771021525068,0.25882352941176473,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1266,1266,OADMET-0004824,Cn1cnnc1NC(=O)C1(c2ccc(Cl)c(Cl)c2)CCC1,4.13,1.93,1.57,0.781,0.7934887710311478,1.309786095852994,3.182300090789795,59.810001373291016,324.0544738769531,0.3571428656578064,5,1,21,7,3,3,2,0,O=C(Nc1nnc[nH]1)C1(c2ccccc2)CCC1,4.931727136223062,-0.8017271362230618,0.8017271362230618,0.11809864238940654,0.4132833480834961,4.920897960662842,4.931088368097941,-0.01019040743509958,0.01019040743509958,0.28378378378378377,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False
1267,1267,OADMET-0004823,Cn1nc(C2CCCCC2)cc1NS(=O)(=O)CCc1ccccc1,4.24,4.33,1.5,0.521,0.7662108084528149,2.281355843954175,3.452199935913086,63.9900016784668,347.166748046875,0.5,5,1,24,6,6,3,2,0,O=S(=O)(CCc1ccccc1)Nc1cc(C2CCCCC2)n[nH]1,5.058449372041572,-0.818449372041572,0.818449372041572,0.12200999055915572,0.3525710105895996,5.032521565755208,5.173384348551433,-0.14086278279622455,0.14086278279622455,0.25,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False
1268,1268,OADMET-0004822,CCc1nnc(N2CCC(C3(NC(=O)CNC(=O)OC)CC3)CC2)nc1CC,3.92,3.09,1.64,0.6,0.545579098404761,1.0694309910449515,1.2175999879837036,109.33999633789062,390.2379455566406,0.7368420958518982,9,2,28,9,7,3,1,0,c1cnc(N2CCC(C3CC3)CC2)nn1,4.081777385947774,-0.16177738594777402,0.16177738594777402,0.5150171485413395,1.9151108264923096,4.0909983317057295,3.728752374649048,0.3622459570566816,0.3622459570566816,0.18072289156626506,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
1269,1269,OADMET-0004821,O=C1NC2(CCCCC2)C(=O)N1C1CCN(c2ccc(Cl)cc2Cl)C1,4.73,2.45,1.1,0.443,0.8233641981940863,1.0512411703252411,3.8268001079559326,52.650001525878906,381.10107421875,0.5555555820465088,5,1,25,7,2,4,1,0,O=C1NC2(CCCCC2)C(=O)N1C1CCN(c2ccccc2)C1,5.209735548380509,-0.4797355483805088,0.4797355483805088,0.2173820331746029,0.6324849128723145,5.275283972422282,5.145972967147827,0.12931100527445505,0.12931100527445505,0.19230769230769232,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1270,1270,OADMET-0004820,CCCNS(=O)(=O)N1CCN(c2ccc(F)cc2OC)CC1,4.93,1.87,1.58,0.788,0.692182191329608,1.3066605985643558,1.200700044631958,61.880001068115234,331.1365966796875,0.5714285969734192,6,1,22,8,6,2,1,0,c1ccc(N2CCNCC2)cc1,4.764301431989207,0.16569856801079297,0.16569856801079297,0.07814798213317978,0.275848388671875,4.737453142801921,4.7831761837005615,-0.045723040898640654,0.045723040898640654,0.2564102564102564,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1271,1271,OADMET-0004819,COc1ccccc1N1CCC(NC(=O)NCc2ccc(C(N)=O)cc2)C1=O,4.63,3.54,1.52,0.535,0.4776389081241101,1.157396823135711,1.398800015449524,113.76000213623047,382.1640930175781,0.25,8,4,28,8,6,3,2,0,O=C(NCc1ccccc1)NC1CCN(c2ccccc2)C1=O,3.3848862563522117,1.2451137436477882,1.2451137436477882,0.2703801760987296,0.9424264430999756,3.215922753016154,3.6219156980514526,-0.4059929450352988,0.4059929450352988,0.3375,False,False,True,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,True
1272,1272,OADMET-0004818,Cn1c(C(=O)N2CCCC(S(C)(=O)=O)C2)c(Cl)c2ccccc21,4.88,5.36,1.18,0.491,,,2.4809000492095947,59.380001068115234,354.08050537109375,0.4375,5,0,23,7,2,3,2,0,O=C(c1cc2ccccc2[nH]1)N1CCCCC1,4.778926292669425,0.10107370733057497,0.10107370733057497,0.1527626391283074,0.4463953971862793,4.816041310628255,4.777329921722412,0.0387113889058428,0.0387113889058428,0.22077922077922077,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
1273,1273,OADMET-0004817,CC1(C(=O)NCC2(CO)CC3(CCC3)C2)CC(c2ccccc2)=NO1,4.78,1.86,1.58,0.572,0.8772869347254398,1.209229487915385,2.628700017929077,70.91999816894531,342.1943359375,0.6000000238418579,5,2,25,5,5,4,1,0,O=C(NCC1CC2(CCC2)C1)C1CC(c2ccccc2)=NO1,5.1081440673291105,-0.3281440673291103,0.3281440673291103,0.13375911640135893,0.4204835891723633,5.08338197072347,5.151917775472005,-0.06853580474853516,0.06853580474853516,0.25301204819277107,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1274,1274,OADMET-0004816,Cc1cc(S(=O)(=O)NCC2CCOC3(CCC3)C2)c(F)cc1F,4.64,,,,0.9059177255744284,1.151569152190854,2.900820016860962,55.400001525878906,345.12103271484375,0.625,4,1,23,7,4,3,1,0,O=S(=O)(NCC1CCOC2(CCC2)C1)c1ccccc1,5.240046158577632,-0.6000461585776327,0.6000461585776327,0.05091291451262877,0.15585899353027344,5.257365703582764,5.188018719355266,0.06934698422749808,0.06934698422749808,0.21518987341772153,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1275,1275,OADMET-0004815,O=C(NCc1cccc(O)c1)c1sc2ccccc2c1Cl,4.8,4.44,0.904,0.247,0.8852489915515857,1.7932584382082186,4.190299987792969,49.33000183105469,317.0277404785156,0.0625,3,2,21,5,3,3,3,0,O=C(NCc1ccccc1)c1cc2ccccc2s1,4.629887013065005,0.17011298693499466,0.17011298693499466,0.06910774888090421,0.26459217071533203,4.590338389078776,4.635503530502319,-0.045165141423543,0.045165141423543,0.1917808219178082,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False
1276,1276,OADMET-0004814,CC1NC(c2nc(C3(c4ccncc4)CCC3)no2)=NN(c2ccccc2)C1=O,4.83,4.19,1.63,0.599,0.7200465820836295,1.364177375406299,2.6210999488830566,96.51000213623047,388.1647644042969,0.2857142984867096,8,1,29,8,4,5,3,0,O=C1CNC(c2nc(C3(c4ccncc4)CCC3)no2)=NN1c1ccccc1,4.944642850264763,-0.11464285026476251,0.11464285026476251,0.16575023332043734,0.5807085037231445,4.962950070699056,4.944165229797363,0.018784840901692412,0.018784840901692412,0.19753086419753085,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1277,1277,OADMET-0004813,COc1cccc(C2(NC(=O)NCc3c4c(nn3C)CCCC4)CCC2)c1,5.17,3.1,1.58,0.589,0.5995531468396886,1.1959633138885182,3.1861000061035156,68.18000030517578,368.2212219238281,0.523809552192688,6,2,27,6,5,4,2,0,O=C(NCc1[nH]nc2c1CCCC2)NC1(c2ccccc2)CCC1,5.150729348821547,0.019270651178453058,0.019270651178453058,0.07723617791895893,0.2608509063720703,5.157521724700928,5.207773605982463,-0.05025188128153513,0.05025188128153513,0.2682926829268293,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1278,1278,OADMET-0004812,CN(C)C(=O)c1cccc(NC(=O)CN2CC(O)Cc3ccccc32)c1,4.72,3.05,1.67,0.863,0.441991102394197,1.07426587442024,1.750499963760376,72.87999725341797,353.1739501953125,0.30000001192092896,6,2,26,6,4,3,2,0,O=C(CN1CCCc2ccccc21)Nc1ccccc1,4.608070661257772,0.11192933874222799,0.11192933874222799,0.2305498828771795,0.8140373229980469,4.55244239171346,4.679354826609294,-0.12691243489583393,0.12691243489583393,0.21686746987951808,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1279,1279,OADMET-0004811,COc1ccc(Cn2ccc(NC(=O)C3C4CCCC43)n2)cc1,4.76,1.84,1.57,0.563,0.5480864855198769,1.2385212293826573,2.9245998859405518,56.150001525878906,311.16339111328125,0.4444444477558136,5,1,23,5,5,4,2,0,O=C(Nc1ccn(Cc2ccccc2)n1)C1C2CCCC21,4.782072192951313,-0.02207219295131324,0.02207219295131324,0.16954668908167164,0.6169905662536621,4.796788374582927,4.7853929201761884,0.011395454406738281,0.011395454406738281,0.2236842105263158,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1280,1280,OADMET-0004810,Cc1oc(-c2ccccc2)cc1C(=O)N1CCC(n2ccnn2)CC1,4.49,4.76,1.1,0.453,0.4962484871235821,1.2237387261125237,3.323820114135742,64.16000366210938,336.15863037109375,0.31578946113586426,6,0,25,6,3,4,3,0,O=C(c1coc(-c2ccccc2)c1)N1CCC(n2ccnn2)CC1,4.362479690672124,0.12752030932787584,0.12752030932787584,0.317657345843028,0.8962457180023193,4.290510018666585,4.339431047439575,-0.048921028772990205,0.048921028772990205,0.24444444444444444,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False
1281,1281,OADMET-0004809,CCn1ncc(C)c1NS(=O)(=O)CCc1cccc(F)c1,4.53,4.01,1.61,0.585,0.4702057718708379,1.099082891952005,2.3349199295043945,63.9900016784668,311.1103820800781,0.3571428656578064,5,1,21,7,6,2,2,0,O=S(=O)(CCc1ccccc1)Nc1ccn[nH]1,4.604531681653365,-0.07453168165336432,0.07453168165336432,0.14267884161684083,0.43226099014282227,4.5463760693868,4.805521567662557,-0.25914549827575684,0.25914549827575684,0.2987012987012987,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
1282,1282,OADMET-0004808,CC1CN(c2cccc(F)c2)CCN1C(=O)c1ccccc1-n1ccnn1,4.51,3.14,1.72,0.654,0.678934900030424,1.3379062320705934,2.7572999000549316,54.2599983215332,365.1651916503906,0.25,6,0,27,7,3,4,3,0,O=C(c1ccccc1-n1ccnn1)N1CCN(c2ccccc2)CC1,4.777534983227554,-0.267534983227554,0.267534983227554,0.17148794308343587,0.6278791427612305,4.772154490152995,4.859535376230876,-0.08738088607788086,0.08738088607788086,0.22988505747126436,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
